,0,1,2,3,4,5,6,7,8,9,10,11
2016-07-19,5.965714285714285,6.194444444444445,5.836363636363637,5.62,7.027142857142857,7.04,6.741764705882353,6.260000000000001,6.519444444444444,6.151875,5.80375,5.6312500000000005
2016-07-20,4.5825,6.02375,6.363333333333333,7.663000000000001,7.024166666666666,6.348181818181818,6.907222222222223,6.921538461538461,9.565,9.091666666666667,10.34,5.81
2016-07-21,5.596666666666667,7.7299999999999995,7.605,6.5635,7.830000000000001,8.643,8.054166666666667,7.155454545454546,6.225,5.097142857142857,8.723333333333334,7.526666666666667
2016-07-22,5.594285714285713,6.45,5.3311111111111105,6.70625,6.7010000000000005,7.406999999999999,6.5825,5.906923076923078,6.1814285714285715,6.415,5.476923076923077,6.617333333333334
2016-07-23,6.827500000000001,6.247692307692309,6.632857142857143,5.647499999999999,6.782857142857142,5.251666666666666,6.234615384615385,7.691764705882353,5.948888888888888,6.67875,6.554999999999999,6.254375
2016-07-24,5.645714285714285,4.872,5.437142857142858,6.411666666666666,5.862727272727273,5.27,6.884444444444444,6.132222222222222,6.741875,4.697058823529411,6.247999999999999,7.309999999999999
2016-07-25,5.31,6.186666666666667,5.545,6.572941176470588,6.276666666666666,6.1705,7.806842105263157,7.756086956521739,7.227619047619048,6.775999999999999,6.803478260869565,5.439285714285714
2016-07-26,5.079999999999999,6.9383333333333335,5.2925,5.2124999999999995,7.642727272727272,7.78,5.995,6.08125,6.296666666666668,5.800952380952381,6.0473333333333334,6.352499999999999
2016-07-27,4.17,7.4628571428571435,5.10375,6.093749999999999,6.1725,6.597333333333333,6.01,6.961,6.581666666666667,6.4272,6.399130434782608,6.2264285714285705
2016-07-28,5.397142857142858,6.387499999999999,5.061428571428572,5.306666666666666,6.841538461538462,7.478461538461539,7.2930769230769235,8.041363636363638,6.547272727272726,7.444999999999999,6.57,6.297499999999999
2016-07-29,4.548333333333333,6.176666666666666,5.18,5.584999999999999,6.699999999999999,6.901999999999999,7.472941176470588,6.454444444444444,8.079444444444444,7.041250000000002,7.377619047619047,5.422
2016-07-30,6.220000000000001,6.346,6.344285714285713,5.396666666666667,6.406428571428573,4.936666666666667,5.74304347826087,6.105999999999999,7.274347826086957,5.254444444444444,7.19086956521739,6.445217391304349
2016-07-31,4.275,5.214,5.998571428571428,4.095,5.787777777777779,6.761666666666667,5.54,6.485714285714285,5.276666666666666,6.655714285714287,6.01,6.899375
2016-08-01,5.14,5.132000000000001,5.6475,6.093333333333333,6.657333333333333,7.306249999999999,6.638823529411764,6.984285714285714,6.373636363636364,5.922857142857143,5.364,6.843333333333334
2016-08-02,4.631666666666667,5.71,5.7542857142857144,5.870555555555554,5.550000000000001,6.716923076923077,7.194666666666666,7.916153846153847,7.397500000000001,5.897619047619048,5.676666666666668,6.509999999999999
2016-08-03,5.7871428571428565,5.505000000000001,5.91,6.051111111111111,6.477499999999999,6.91235294117647,6.885625,5.7299999999999995,6.36,6.225,7.304,6.462777777777777
2016-08-04,5.5225,6.678333333333332,5.184000000000001,6.4350000000000005,5.527272727272727,6.597142857142858,6.726153846153845,5.0807142857142855,5.582142857142857,6.82578947368421,6.96576923076923,6.040909090909091
2016-08-05,4.998333333333333,5.16,5.67,5.875454545454545,7.053636363636363,6.4875,6.800909090909091,7.105384615384617,6.957857142857142,6.9905,8.911176470588236,6.2784615384615385
2016-08-06,5.905555555555556,5.327999999999999,5.10875,7.393333333333334,6.26,5.446875000000001,5.697058823529412,6.088461538461538,6.669999999999998,6.405294117647059,7.8114285714285705,9.0
2016-08-07,5.51,4.813000000000001,5.59625,5.98125,6.412222222222222,5.845454545454545,6.148124999999999,5.812727272727273,5.693124999999999,6.512777777777777,5.61090909090909,5.854545454545454
2016-08-08,4.968,6.47,6.740909090909091,6.287000000000001,6.514,7.0595,8.254999999999999,6.8260000000000005,6.986666666666667,7.333157894736841,6.508,7.1433333333333335
2016-08-09,6.40625,4.663333333333333,6.593636363636363,6.8025,6.345999999999999,6.254615384615385,7.553333333333334,7.335384615384616,6.37125,7.788000000000001,7.507368421052631,6.119090909090909
2016-08-10,4.567142857142857,7.082222222222223,4.7575,7.511428571428572,6.7219999999999995,7.993124999999999,6.528276183069381,8.79,7.621666666666666,5.462,5.720000000000001,5.955
2016-08-11,5.16125,8.45,6.1066666666666665,5.782307692307693,6.183333333333334,5.527333333333333,5.711,5.578888888888889,6.909473684210527,7.706363636363637,8.442499999999999,7.3012500000000005
2016-08-12,4.4375,5.215714285714285,6.035384615384616,5.247,4.795454545454546,7.102499999999999,5.9376923076923065,5.850625,6.7182352941176475,6.839285714285713,5.674444444444443,6.093333333333335
2016-08-13,6.4314285714285715,4.300000000000001,4.877777777777777,5.984545454545454,5.953750000000001,7.001250000000001,6.5760000000000005,6.58076923076923,6.800000000000001,7.495384615384615,4.838,3.02
2016-08-14,5.37,5.091666666666666,5.172,6.3825,5.283333333333334,6.27,6.348000000000001,6.587777777777778,7.948,6.026153846153846,7.27,7.05
2016-08-15,5.478,5.7875,5.669166666666668,5.765714285714286,7.541111111111111,6.673333333333333,5.376428571428571,6.9327272727272735,6.938,7.147599999999999,5.759444444444445,5.508823529411764
