,0,1,2,3,4,5,6,7,8,9,10,11
2016-07-19,3.4749999999999996,2.84,2.6149999999999998,2.1750000000000003,1.83,3.33,1.8283333333333331,4.27,2.58125,3.3155555555555556,3.258,3.9379999999999997
2016-07-20,4.053333333333334,1.7349999999999999,5.068333333333334,5.9159999999999995,3.4228571428571426,1.954,6.904999999999999,4.85,4.435,2.8000000000000003,2.888,2.53125
2016-07-21,4.906666666666666,2.58,3.0700000000000003,1.6375,4.825,3.9499999999999997,4.7175,2.893333333333333,1.9,3.2275000000000005,2.3375000000000004,2.4725
2016-07-22,1.7666666666666666,1.9700000000000002,3.5383333333333336,5.6739999999999995,5.573333333333333,4.15,1.924,3.388333333333333,3.6740000000000004,5.5089999999999995,2.766,3.671666666666667
2016-07-23,2.0366666666666666,1.684,1.6166666666666665,4.022857142857143,1.5066666666666666,3.6975,2.1933333333333334,2.4675000000000002,2.5933333333333333,1.9027272727272726,2.5420000000000003,3.2142881944444444
2016-07-24,2.8000000000000003,3.01,3.2733333333333334,1.3559999999999999,4.732857142857143,1.53,1.9633333333333332,2.8125,2.3899999999999997,3.877500000000001,2.7375,3.59
2016-07-25,2.755,3.61,4.825,2.8514285714285714,3.3112500000000002,1.6714285714285715,1.9075,4.687142857142858,3.848181818181818,5.111538461538462,4.094545454545455,2.518
2016-07-26,1.37,2.33,4.38,2.415,1.9866666666666666,3.603333333333333,3.4933333333333336,5.486,4.108888888888889,5.087142857142857,2.1199999999999997,4.178888888888889
2016-07-27,3.4966666666666666,4.3925,2.415,2.6525,2.54,4.691428571428572,4.147,2.8866666666666667,3.6950000000000003,2.8266666666666667,4.107142857142857,2.814
2016-07-28,2.4933333333333336,2.17,2.38,3.9,3.75,2.7433333333333336,2.0175,3.25,3.8444444444444446,3.7362499999999996,2.8728571428571428,4.928333333333334
2016-07-29,1.69,2.0,3.405,3.58,3.636666666666667,10.72,2.9666666666666663,2.231666666666667,1.6714285714285713,4.7457142857142856,3.5966666666666662,3.73125
2016-07-30,2.64,1.3566666666666667,2.06,3.2699999999999996,2.165,4.529999999999999,3.2175000000000002,4.64,2.6585714285714284,3.218571428571429,5.435714285714286,3.564285714285714
2016-07-31,3.8049999999999997,1.07,5.3149999999999995,2.5275,1.946666666666667,2.295,1.3233333333333333,3.610909090909091,2.1675,3.9657142857142853,3.402857142857143,4.140000000000001
2016-08-01,1.39,2.975,3.115,2.7866666666666666,2.0225,4.3975,2.4471428571428575,3.1670000000000003,4.525,3.198333333333333,4.65,3.865
2016-08-02,2.40275,4.34,3.2057142857142855,2.221666666666667,2.29,1.9125,2.12,1.9899999999999998,4.51375,2.34,2.5914285714285716,2.6199999999999997
2016-08-03,1.46,2.200714285714286,2.75,1.475,2.364,3.143333333333333,2.08,3.835,4.54,1.7850000000000001,2.3542857142857145,2.1128571428571425
2016-08-04,3.185,0.66,3.73,3.8339999999999996,4.8100000000000005,2.35,4.138333333333333,2.205,4.225555555555555,4.739166666666667,5.0825000000000005,4.0
2016-08-05,2.0620000000000003,2.06,2.784,1.7999999999999998,8.26,2.17,3.0100000000000002,2.1750000000000003,3.4528571428571424,2.728,2.62,4.276666666666667
2016-08-06,2.99,2.9433333333333334,3.4549999999999996,1.7766666666666666,2.3042857142857143,3.065,2.183333333333333,2.378,1.9585714285714282,3.711428571428572,4.529999999999999,3.12162987012987
2016-08-07,1.265,3.3171726190476196,5.15,2.865,2.2920000000000003,2.04,3.9266666666666663,3.0812500000000003,2.98125,3.0025,3.6239999999999997,1.788181818181818
2016-08-08,0.93,6.54,2.6283333333333334,1.916,5.54,4.06,2.82,2.9080000000000004,2.577142857142857,3.392307692307693,3.0780000000000003,4.958333333333333
2016-08-09,4.5,4.243333333333333,3.47,5.416666666666667,2.8449999999999998,3.0975,3.187142857142857,2.44,2.59,6.648000000000001,3.2925,2.115
2016-08-10,3.6,6.27,1.31,2.09,5.185,3.6566666666666663,3.2916220238095235,2.659368551587302,2.5416666666666665,7.73,3.19,3.102
2016-08-11,2.125,1.62,2.176666666666667,2.6933333333333334,3.01,4.498333333333333,2.85,2.0571428571428574,1.19,3.478,3.104,4.68
2016-08-12,3.0949999999999998,4.0200000000000005,2.5816666666666666,3.02,2.6649999999999996,2.94,4.8999999999999995,2.81,2.6471428571428572,6.562500000000001,2.0500000000000003,2.1428571428571423
2016-08-13,2.8600000000000003,1.915,2.8144791666666666,4.59,5.626666666666666,5.06375,2.5625,2.8855555555555554,4.6674999999999995,2.15,3.464532738095238,3.7014795918367347
2016-08-14,12.69,4.635,2.2666666666666666,2.7375000000000003,2.081428571428572,1.75,3.9033333333333338,2.715,8.13,1.8066666666666664,5.7250000000000005,3.921979591836735
2016-08-15,1.525,5.5575,3.9,2.1466666666666665,4.323333333333333,1.46,2.5566666666666666,2.7279999999999998,2.847142857142857,2.565,4.411666666666666,3.1525
2016-08-16,2.465,4.146666666666667,2.2175000000000002,2.61,2.2800000000000002,2.7319999999999998,1.7149999999999999,4.755,6.26,3.9033333333333338,2.9414285714285713,5.2700000000000005
2016-08-17,4.026875,4.09,4.593333333333334,2.7274999999999996,2.2066666666666666,4.675,2.64,2.5949999999999998,4.111428571428571,5.476666666666667,3.0016666666666665,5.448
2016-08-18,5.355,3.0,2.15,2.2,1.06,6.065,2.03,4.91,3.1899999999999995,4.691999999999999,4.783333333333334,3.879
2016-08-19,2.89,4.113333333333333,8.656666666666666,2.6766666666666663,1.625,4.006,2.1525000000000003,2.61,2.6566666666666667,4.306000000000001,4.55,1.9620000000000002
2016-08-20,2.0100000000000002,4.952500000000001,5.365,3.874,7.2799999999999985,2.27,5.012857142857143,2.82875,2.5175,2.82,3.835,2.9933333333333336
2016-08-21,2.42,5.74,12.27,4.273333333333333,3.0666666666666664,1.8900000000000001,6.4433333333333325,3.85,2.091666666666667,3.946833333333333,2.035,4.51
2016-08-22,1.06,4.3999999999999995,2.117142857142857,2.22,2.825,5.529999999999999,4.400461309523809,4.5442857142857145,4.503333333333333,3.4799999999999995,1.78,6.2633333333333345
2016-08-23,5.18,3.1133333333333333,2.185,6.446666666666666,1.51,3.94,6.99,2.4000000000000004,2.2133333333333334,5.11,6.4399999999999995,1.9675000000000002
2016-08-24,3.5199999999999996,3.581547619047619,5.6825,2.005,5.23,4.86,5.334999999999999,5.884999999999999,2.4066666666666667,3.3925,2.605,3.6819999999999995
2016-08-25,2.67,3.09,1.7225,3.287333333333333,3.703333333333333,3.53,4.15,3.436,3.084285714285715,2.2975,2.2016666666666667,3.7041875000000006
2016-08-26,1.71,2.225,2.7433333333333336,3.9650000000000003,3.4528571428571424,4.345,3.09,1.97,2.2,7.04,3.9956428571428573,1.9733333333333334
2016-08-27,8.185,3.633313492063492,3.120238095238095,2.358,3.0174999999999996,2.595,5.37,4.6875,2.03,7.38,7.372,5.154000000000001
2016-08-28,4.15,1.55,5.14,5.745815476190477,4.13,0.69,3.3150000000000004,4.096666666666667,2.0366666666666666,1.51,3.703333333333333,3.53
2016-08-29,3.5407142857142864,8.24,2.723333333333333,1.7433333333333332,4.785,1.3250000000000002,5.445,3.935,3.745,3.535,3.8675,2.5533333333333332
2016-08-30,2.91,2.9783304988662134,2.9056026785714284,7.404999999999999,3.96,4.37,2.12,8.525,2.7,1.4700000000000002,4.835570741758242,4.5600000000000005
2016-08-31,3.607589285714286,3.430205498866213,1.645,23.06,2.04,2.36,5.0375,4.005,8.816666666666668,4.873333333333334,13.135,2.978811011904762
2016-09-01,3.16,2.11,2.53375,2.1428571428571432,1.6600000000000001,1.9685714285714286,2.162,2.1225,2.215,2.4133333333333336,2.0191666666666666,1.635
2016-09-02,2.0,1.4400000000000002,3.1566666666666663,2.6675,1.9766666666666668,2.266,2.702,3.425384615384615,2.0450000000000004,2.6060000000000003,1.865,2.02625
2016-09-03,2.915,1.6500000000000001,2.1825,2.8800000000000003,1.9933333333333334,3.1766666666666663,4.705,1.7533333333333332,2.7909090909090906,2.1633333333333336,2.7269230769230766,1.7233333333333334
2016-09-04,2.0,5.84,2.1966666666666668,3.2649999999999997,2.0166666666666666,2.4402063492063486,2.6019999999999994,1.4966666666666668,3.176666666666667,1.36,2.2857142857142856,2.6485714285714286
2016-09-05,2.9924999999999997,3.3666666666666667,2.531793154761905,3.246666666666666,1.982,2.5597301587301584,1.714,1.7425,1.6775,2.06,1.5666666666666667,2.2960000000000003
2016-09-06,3.559642857142857,1.635,1.38,3.6999999999999997,2.07,2.6880337301587303,3.335,1.4833333333333334,2.02,1.6933333333333334,1.57,2.9699999999999998
2016-09-07,5.72,1.73,3.89,2.4985714285714287,2.1566666666666667,2.397142857142857,1.87,4.5725,2.2325,2.89,2.7887500000000003,3.360714285714286
2016-09-08,2.1599999999999997,2.01,2.5033333333333334,4.14,3.335,2.472857142857143,2.65,2.0300000000000002,2.526666666666667,3.31875,2.4171428571428573,4.511333333333334
2016-09-09,4.0851636904761905,2.7266666666666666,2.411428571428572,3.1375,3.22,3.1966666666666668,4.49625,3.276666666666667,2.888,4.384444444444445,4.0200000000000005,3.545833333333334
2016-09-10,7.13,1.59,3.88,3.1016666666666666,2.19875,2.9949999999999997,4.221666666666667,3.368888888888889,4.81125,2.749090909090909,3.718000000000001,3.126153846153847
2016-09-11,5.076666666666667,3.736666666666667,3.68,2.2439999999999998,2.347272727272727,2.387,2.2962499999999997,2.0349999999999997,3.5554545454545448,3.4144444444444444,2.4941666666666666,3.2905555555555557
2016-09-12,2.1,5.495,2.1933333333333334,2.472,2.838,3.804,2.9539999999999997,3.613333333333333,2.3833333333333333,1.977142857142857,3.9875,3.1812500000000012
2016-09-13,3.9425000000000003,3.664,2.8779999999999992,3.4574999999999996,2.4479999999999995,2.427777777777778,3.5366666666666666,2.785,4.242857142857143,2.995,4.064615384615385,3.8540000000000005
2016-09-14,3.4523124999999997,4.15,2.873333333333333,4.840000000000001,3.49,3.0100000000000002,3.7640000000000002,4.554,2.8525,3.149230769230769,3.8233333333333337,2.7471428571428573
2016-09-15,1.6760000000000002,1.86,2.956666666666667,4.572222222222223,3.070909090909091,1.92,2.583333333333333,2.9233333333333333,3.5244444444444443,2.4859999999999993,2.984615384615385,2.9466666666666663
2016-09-16,2.3,7.35,3.6025,4.12,3.398667207792208,2.353333333333333,6.287999999999999,2.142,3.1386666666666665,2.7545454545454544,2.386666666666667,3.4755555555555557
2016-09-17,3.61,1.6825,4.845000000000001,4.08,3.721428571428572,2.521428571428572,2.979230769230769,3.314,3.2440000000000007,2.257142857142857,2.5488888888888885,4.1066666666666665
2016-09-18,1.7833333333333332,1.96,2.796666666666667,3.1300000000000003,2.2016666666666667,1.63,3.53,3.44,4.123684210526316,2.4233333333333333,3.735714285714286,2.443
2016-09-19,3.0275,1.33,2.094,2.1125,2.1333333333333337,3.3628571428571425,3.2,2.761428571428571,3.3833333333333333,3.4009090909090904,3.97,4.418181818181818
2016-09-20,7.76,3.2933333333333334,3.3699999999999997,4.974285714285714,7.286,2.2,5.291250000000001,5.09625,3.4825,3.0900000000000003,2.5385714285714287,2.29
