,0,1,2,3,4,5
2016-07-19,4.84,4.321666666666666,4.499999999999999,4.5008333333333335,4.688,5.21
2016-07-20,3.9563636363636365,5.682352941176471,4.767999999999999,4.51923076923077,6.392307692307693,4.364117647058824
2016-07-21,4.4676923076923085,6.3625,5.018333333333333,4.4023076923076925,4.922,3.778
2016-07-22,4.36,5.4368181818181816,4.8052631578947365,3.9914285714285698,3.9947368421052634,3.659375
2016-07-23,5.0875,4.005,4.6675,3.2355555555555555,5.06,5.225882352941177
2016-07-24,3.912631578947368,5.2629166666666665,3.8453846153846154,3.4675,4.080000000000001,5.812857142857142
2016-07-25,3.9435714285714285,4.256428571428571,3.77125,4.211,4.001666666666667,4.576666666666666
2016-07-26,5.100666666666667,4.2092307692307696,6.068,4.51375,4.002380952380953,4.634545454545455
2016-07-27,5.279333333333333,4.982631578947368,5.9785714285714295,4.413846153846154,4.3549999999999995,3.325833333333333
2016-07-28,5.114444444444444,3.88,3.674545454545455,4.541111111111111,4.462307692307691,4.326470588235294
2016-07-29,5.423333333333334,4.619375,4.635714285714286,5.618235294117648,4.380000000000001,4.581666666666667
2016-07-30,4.566666666666666,5.385416666666667,4.407368421052632,4.08,4.586153846153845,3.94875
2016-07-31,3.778571428571429,4.339565217391305,3.6099999999999994,3.3639999999999994,4.227142857142858,4.161428571428571
2016-08-01,4.46,3.8540000000000005,3.5925000000000002,3.941666666666667,5.305555555555555,4.162857142857143
2016-08-02,4.856153846153846,4.781428571428571,4.723478260869565,5.1433333333333335,4.331499999999999,4.148461538461538
2016-08-03,4.7247619047619045,3.566875,4.015833333333333,4.49125,3.508947368421053,4.089333333333333
2016-08-04,5.428666666666668,5.159411764705883,5.126,3.2466666666666666,3.8881818181818177,3.992
2016-08-05,4.376000000000001,4.108666666666667,6.449411764705881,4.782307692307692,4.2908333333333335,5.196428571428571
2016-08-06,4.840909090909091,4.331666666666666,4.090999999999999,3.9647619047619043,3.4145454545454554,4.317500000000001
2016-08-07,4.899166666666667,3.802142857142858,4.134444444444444,3.7833333333333328,4.031538461538462,4.006153846153846
2016-08-08,4.802767697988287,4.359096571320836,4.497038587229763,4.152476412476412,4.045,5.364285714285714
2016-08-09,4.7425,4.194615384615385,4.140588235294118,4.079090909090909,3.795714285714286,4.634
2016-08-10,4.652,5.486,4.025,4.991428571428572,4.823,4.986428571428573
2016-08-11,4.936428571428572,2.980769230769231,4.066923076923077,3.8188888888888886,4.027272727272727,4.154166666666668
2016-08-12,4.5464705882352945,4.809500000000001,3.942941176470588,4.553333333333334,4.451,4.465454545454547
2016-08-13,5.6925,4.688000000000001,5.273333333333333,3.9966666666666666,3.9030769230769238,3.436363636363636
2016-08-14,4.3,4.4825,4.03,3.47375,3.933636363636363,3.8442857142857143
2016-08-15,4.208,4.064,4.488,3.8072727272727267,3.8971428571428572,4.8975
2016-08-16,4.94888888888889,3.438888888888888,4.028333333333333,5.375,3.5725000000000002,4.253
2016-08-17,4.817499999999999,4.28,3.5044444444444443,4.10125,3.0825,3.5807692307692305
2016-08-18,3.3533333333333335,3.6228571428571428,3.357,3.8000000000000003,3.7275000000000005,4.565
2016-08-19,5.1160000000000005,4.8788888888888895,3.9452941176470593,4.163846153846153,4.034285714285715,3.761
2016-08-20,4.069,3.1710000000000003,2.9866666666666664,4.389166666666666,3.893636363636364,3.237142857142857
2016-08-21,4.36090909090909,4.532857142857142,4.3975,2.849,3.6379999999999995,4.578749999999999
2016-08-22,3.8142857142857145,3.8880000000000003,4.225714285714287,3.8644444444444437,3.5574999999999997,4.142857142857143
2016-08-23,3.555714285714285,4.57,4.46,4.699999999999999,2.41,3.9645454545454553
2016-08-24,4.188000000000001,3.8866666666666667,4.3275,3.0260000000000007,4.552727272727273,3.9049999999999994
2016-08-25,5.616666666666666,4.194,3.7550000000000003,3.4875,3.9583333333333335,3.3666666666666667
2016-08-26,5.165,4.975555555555555,3.838181818181818,3.0945454545454543,4.331111111111112,3.794545454545455
2016-08-27,3.5950000000000006,4.37625,5.025,3.4099999999999993,2.8440000000000003,3.88375
2016-08-28,4.37,3.223333333333333,3.13,2.17,3.1449999999999996,3.8299999999999996
2016-08-29,3.35,2.6416666666666666,3.249,3.735384615384615,3.865714285714286,7.973333333333333
2016-08-30,3.492857142857143,3.6007142857142855,2.8433333333333333,2.5300000000000002,4.407777777777778,3.3546153846153848
2016-08-31,3.918333333333333,3.63,3.9133333333333336,3.5100000000000007,4.475,3.032
2016-09-01,2.6464285714285714,2.6453846153846152,3.6727272727272724,2.738571428571429,2.7866666666666666,2.85
2016-09-02,3.285,2.9033333333333338,3.9724999999999997,4.275454545454545,2.5257142857142862,3.832857142857143
2016-09-03,3.505,4.1475,2.5149999999999997,3.5575,2.7900000000000005,3.1166666666666667
2016-09-04,2.94,2.626666666666667,1.86,4.2875,3.588,2.8866666666666667
2016-09-05,4.036666666666666,2.69,3.5199999999999996,2.9900000000000007,3.3049999999999997,3.355
2016-09-06,3.372,3.846000000000001,2.358,2.56,3.4133333333333327,3.31
2016-09-07,5.515000000000001,4.759333333333333,4.512352941176471,3.9616666666666664,4.186,4.37
2016-09-08,5.75,2.855454545454545,4.433529411764706,4.21375,3.4124999999999996,4.01
2016-09-09,3.081666666666667,5.8028571428571425,3.7209090909090894,3.2758333333333334,3.879375,3.945
2016-09-10,5.167999999999999,5.4125,4.58695652173913,4.48,4.07952380952381,4.1730769230769225
2016-09-11,4.268461538461539,3.7636842105263155,4.284375000000001,3.7664999999999997,3.6635294117647055,3.535
2016-09-12,5.115454545454545,3.6655555555555557,4.645555555555556,4.469374999999999,3.7871428571428574,3.816666666666667
2016-09-13,5.183125,4.243125,3.9210526315789465,4.1625,4.415454545454545,4.2275
2016-09-14,5.036428571428572,4.128571428571428,4.2136000000000005,3.627600000000001,4.915,4.345238095238096
2016-09-15,3.9817647058823527,4.175,3.531428571428571,5.522,4.131111111111111,4.28
2016-09-16,4.042307692307692,4.7321052631578935,4.341875000000001,3.5507692307692307,4.173,3.46625
2016-09-17,4.294642857142858,3.868333333333333,3.9468421052631584,3.466666666666667,3.858571428571428,4.136
2016-09-18,4.361538461538461,5.191666666666666,3.7186363636363633,3.827142857142857,4.010000000000001,4.2231250000000005
2016-09-19,5.128666666666666,5.631176470588235,5.066428571428572,4.4575000000000005,4.7749999999999995,4.533571428571428
2016-09-20,4.132352941176471,3.9795833333333337,4.176842105263158,4.0975,4.615384615384615,4.431666666666666
2016-09-21,4.472941176470589,3.8470833333333334,3.9628,4.27,3.996666666666666,4.911428571428572
2016-09-22,4.1755555555555555,4.059230769230769,3.418125,4.491333333333333,4.18125,4.226874999999999
2016-09-23,5.140625,4.5458823529411765,4.326874999999999,4.209090909090909,4.3915999999999995,3.7815789473684216
2016-09-24,4.741764705882353,4.689130434782609,4.625263157894738,4.79,4.7309090909090905,3.908888888888889
2016-09-25,4.702777777777779,4.341666666666667,3.537857142857143,4.903529411764706,3.775714285714286,4.775714285714286
2016-09-26,3.8089999999999997,4.304583333333333,4.026,4.9653846153846155,4.714814814814814,4.201666666666667
2016-09-27,4.4544,3.611739130434783,4.5112499999999995,4.425714285714285,5.420000000000001,3.9295238095238108
2016-09-28,3.9447058823529413,4.496999999999999,4.408333333333334,4.554444444444445,4.190500000000001,4.911818181818182
2016-09-29,4.59590909090909,4.5595,3.955909090909091,4.362727272727273,4.138571428571429,4.262222222222222
2016-09-30,4.56891891891892,5.2684444444444445,4.429677419354839,4.4375,4.691363636363637,5.317187499999999
2016-10-01,3.2721052631578953,3.244375,3.902857142857143,3.696666666666666,4.5075,3.7078571428571427
2016-10-02,3.912941176470588,4.139411764705883,3.6184615384615384,3.6030769230769226,3.9843478260869576,3.325
2016-10-03,5.127222222222223,3.270625,3.926470588235295,4.129999999999999,4.079166666666667,4.01
2016-10-04,5.016071428571429,5.578064516129031,4.92,5.243,4.6305,4.347619047619047
2016-10-05,5.185833333333334,5.745945945945948,5.841190476190475,5.480454545454547,5.169130434782609,4.4435
2016-10-06,5.346666666666668,5.617857142857143,4.9446875,5.048611111111112,4.375000000000001,5.11142857142857
2016-10-07,4.685599999999999,5.278421052631578,4.831111111111111,3.4374999999999996,3.8852380952380963,5.739230769230769
2016-10-08,4.295555555555556,3.483846153846154,3.9650000000000003,3.705454545454545,3.4986666666666664,3.868571428571429
2016-10-09,3.984166666666667,4.313333333333333,3.847727272727272,3.9178571428571423,4.2716666666666665,3.7919047619047617
2016-10-10,4.785384615384616,3.9368749999999997,4.151578947368422,4.419230769230769,4.902222222222223,4.164000000000001
2016-10-11,3.7357894736842114,3.9271428571428575,3.9809999999999994,3.4527272727272726,4.135833333333333,3.3330769230769235
2016-10-12,4.262999999999999,3.877727272727273,4.622941176470587,3.737142857142857,3.918636363636364,3.929047619047618
2016-10-13,4.060869565217393,3.642105263157894,4.314444444444444,3.934999999999999,3.8627777777777776,4.3261111111111115
2016-10-14,4.216,4.813333333333334,4.519444444444444,4.276666666666666,4.908333333333334,4.423181818181819
2016-10-15,3.8636363636363638,5.13030303030303,3.95,5.749599999999999,4.093571428571429,3.8946666666666663
2016-10-16,4.103793103448277,4.143636363636363,3.7233333333333336,4.45875,4.4448,4.861176470588236
2016-10-17,4.287692307692309,3.960434782608696,4.538461538461538,4.483076923076923,4.786153846153846,3.9442857142857144
2016-10-18,6.96,,,,,
2016-10-19,,,,,,
2016-10-20,3.78,,,,,
2016-10-21,,,,,,
2016-10-22,,,,,,
2016-10-23,,,,,,
2016-10-24,5.0,,,,,
