,0,1,2,3,4,5,6,7,8,9,10,11
2016-07-19,3.8200000000000003,3.432222222222222,2.661428571428572,4.380909090909092,3.301428571428572,3.6255555555555556,3.5716666666666668,2.0124999999999997,1.6460000000000001,2.07,3.675,3.274285714285714
2016-07-20,2.6133333333333333,1.635,1.9,1.9649999999999999,2.906,2.735714285714286,2.5785714285714287,1.845,3.2979999999999996,3.4672727272727273,2.5525,2.7916666666666665
2016-07-21,4.18,3.62,3.9722222222222223,2.062,3.442,2.9628571428571426,3.65,3.4999999999999996,2.0316666666666667,1.7899999999999998,2.772,3.5
2016-07-22,2.328333333333333,3.139230769230769,2.7037500000000003,3.3216666666666668,4.279999999999999,4.576666666666666,2.963333333333333,5.755,1.7580000000000002,4.265000000000001,4.052857142857143,2.4155555555555557
2016-07-23,3.7966666666666664,2.05,3.907,3.056666666666667,2.710909090909091,2.458333333333333,2.9299999999999997,3.4683333333333337,2.8177777777777777,4.332222222222223,5.195,1.76
2016-07-24,4.7,5.99,5.039,4.585833333333333,2.92375,5.68,5.620000000000001,2.800909090909091,3.52,3.085,2.6025000000000005,1.92
2016-07-25,3.3322222222222226,2.983333333333334,2.276666666666667,4.816666666666667,1.81,3.0789999999999997,5.0488888888888885,3.6825,3.7449999999999997,3.08,2.0324999999999998,2.105
2016-07-26,4.116666666666666,2.609090909090909,3.282857142857143,1.11,3.622666666666667,2.0433333333333334,2.83,3.4339999999999997,2.7733333333333325,2.1366666666666667,3.2051696428571432,2.653333333333333
2016-07-27,3.937142857142857,3.7257142857142855,4.325,3.1759999999999997,5.1875,2.807857142857143,4.991999999999999,2.32,3.025,4.1825,3.8683333333333336,2.9579999999999997
2016-07-28,1.8333333333333333,1.7266666666666666,2.1300000000000003,2.8827272727272724,2.2357142857142858,2.0885714285714285,2.0575,2.0033333333333334,2.7185714285714284,3.106666666666667,3.2060000000000004,2.0925000000000002
2016-07-29,3.001666666666667,1.7425,3.9899999999999998,1.64,2.052,2.28,6.843999999999999,2.068,3.3966666666666665,4.07625,1.5066666666666666,2.5759999999999996
