,0,1,2,3,4,5,6,7,8,9,10,11
2016-07-19,3.8841666666666668,5.304615384615384,4.020833333333333,3.2399999999999998,4.055833333333333,4.289333333333333,4.84,4.321666666666666,4.148461538461538,4.5008333333333335,3.55625,4.964666666666667
2016-07-20,5.453333333333333,4.466666666666667,4.153124999999999,3.2157142857142853,4.804,3.5879999999999987,3.3850000000000007,4.861999999999999,4.767999999999999,3.9175000000000004,6.0,3.9381249999999994
2016-07-21,3.1827272727272717,4.465,4.363913043478261,4.285384615384615,4.299230769230769,4.859411764705881,4.4676923076923085,5.562142857142857,4.489999999999999,4.154166666666666,4.416428571428571,3.778
2016-07-22,3.6235,4.459411764705883,4.580000000000001,3.4555555555555557,4.025833333333333,4.2753125,4.051764705882354,4.952999999999999,4.52,3.9914285714285698,3.9947368421052634,3.4039999999999995
2016-07-23,5.466842105263158,3.6155555555555554,3.619444444444445,3.6569230769230767,4.749375000000001,4.596190476190476,4.796521739130435,4.005,4.298000000000001,3.01,4.751904761904761,4.855625
2016-07-24,3.7610526315789485,3.4681818181818187,4.791538461538462,4.398666666666667,4.148235294117647,3.6653333333333333,3.912631578947368,5.063043478260869,3.8453846153846154,3.4675,4.080000000000001,5.238333333333333
2016-07-25,4.2411111111111115,5.915,4.787499999999999,5.028181818181818,4.6164999999999985,4.857777777777778,3.5707692307692307,3.6325,3.77125,4.211,3.636363636363637,4.576666666666666
2016-07-26,5.131428571428572,4.220714285714286,4.443157894736842,5.084117647058824,4.189411764705883,4.567777777777777,5.100666666666667,4.2092307692307696,6.068,4.51375,3.565789473684211,4.103
2016-07-27,3.681363636363636,4.619090909090909,3.794615384615385,4.141818181818182,4.411428571428572,3.95375,4.5346153846153845,4.982631578947368,4.827272727272728,4.413846153846154,3.441,3.414782608695652
2016-07-28,4.2319047619047625,4.428888888888888,5.19,4.978823529411763,3.085384615384615,3.024,4.637499999999999,3.88,3.674545454545455,4.541111111111111,4.462307692307691,3.7146666666666666
2016-07-29,2.967368421052632,4.807999999999999,4.002941176470589,4.423529411764704,4.259166666666666,5.086,4.888421052631579,4.619375,4.635714285714286,5.283750000000001,3.638571428571429,4.581666666666667
2016-07-30,4.109166666666667,5.146666666666667,4.25,3.95,6.025,2.15,3.0900000000000003,5.116521739130434,4.407368421052632,4.08,3.884166666666666,3.392857142857143
2016-07-31,3.9842105263157905,3.4374999999999996,3.2178947368421054,4.850769230769231,3.897272727272728,4.589166666666666,3.778571428571429,4.130000000000002,3.271,3.3639999999999994,4.227142857142858,3.683333333333333
2016-08-01,3.4725000000000006,4.047000000000001,3.922631578947368,3.647692307692308,3.7165,4.0805,4.243333333333333,3.8540000000000005,3.5925000000000002,3.941666666666667,4.144285714285714,4.162857142857143
2016-08-02,4.051666666666667,3.4412499999999997,3.9723529411764713,3.870833333333333,3.485454545454546,4.719285714285715,4.4125000000000005,4.781428571428571,4.4772727272727275,5.1433333333333335,4.331499999999999,4.148461538461538
2016-08-03,3.6507692307692308,3.78,3.7263636363636365,4.717272727272726,3.253888888888889,4.504166666666667,4.7247619047619045,3.566875,4.015833333333333,4.49125,3.2533333333333334,4.089333333333333
2016-08-04,3.9931249999999996,4.878888888888888,4.733684210526317,3.710909090909091,4.141904761904763,3.6719999999999997,5.428666666666668,5.159411764705883,5.126,3.2466666666666666,3.8881818181818177,3.526666666666667
