,0,1,2,3,4,5,6,7,8,9,10,11
2016-07-19,12.0,13.0,12.0,13.0,12.0,15.0,9.0,12.0,13.0,12.0,8.0,15.0
2016-07-20,9.0,12.0,16.0,7.0,20.0,10.0,10.0,15.0,10.0,12.0,12.0,16.0
2016-07-21,11.0,18.0,23.0,13.0,13.0,17.0,13.0,14.0,11.0,12.0,14.0,10.0
2016-07-22,20.0,17.0,15.0,18.0,24.0,32.0,17.0,20.0,18.0,21.0,19.0,15.0
2016-07-23,19.0,18.0,18.0,13.0,16.0,21.0,23.0,12.0,15.0,8.0,21.0,16.0
2016-07-24,19.0,11.0,13.0,15.0,17.0,15.0,19.0,23.0,13.0,12.0,11.0,6.0
2016-07-25,18.0,6.0,16.0,11.0,20.0,9.0,13.0,12.0,16.0,10.0,11.0,9.0
2016-07-26,14.0,14.0,19.0,17.0,17.0,18.0,15.0,13.0,10.0,8.0,19.0,10.0
2016-07-27,22.0,22.0,13.0,11.0,21.0,8.0,13.0,19.0,11.0,13.0,10.0,23.0
2016-07-28,21.0,9.0,6.0,17.0,13.0,10.0,8.0,11.0,11.0,9.0,13.0,15.0
2016-07-29,19.0,15.0,17.0,17.0,12.0,20.0,19.0,16.0,21.0,16.0,14.0,18.0
2016-07-30,12.0,6.0,3.0,2.0,4.0,1.0,5.0,23.0,19.0,14.0,12.0,7.0
2016-07-31,19.0,16.0,19.0,13.0,11.0,12.0,14.0,22.0,10.0,10.0,7.0,12.0
2016-08-01,12.0,10.0,19.0,13.0,20.0,20.0,15.0,10.0,16.0,6.0,7.0,14.0
2016-08-02,18.0,8.0,17.0,12.0,11.0,14.0,12.0,14.0,22.0,12.0,20.0,13.0
2016-08-03,13.0,7.0,11.0,11.0,18.0,12.0,21.0,16.0,12.0,16.0,18.0,15.0
2016-08-04,16.0,18.0,19.0,11.0,21.0,10.0,15.0,17.0,15.0,3.0,11.0,9.0
2016-08-05,16.0,17.0,28.0,15.0,14.0,16.0,14.0,15.0,14.0,13.0,12.0,12.0
2016-08-06,16.0,14.0,8.0,13.0,14.0,9.0,10.0,24.0,10.0,17.0,11.0,10.0
2016-08-07,4.0,4.0,7.0,14.0,11.0,11.0,11.0,14.0,16.0,14.0,13.0,13.0
2016-08-08,21.0,11.0,22.0,11.0,15.0,12.0,12.0,15.0,13.0,12.0,2.0,13.0
2016-08-09,13.0,13.0,9.0,18.0,13.0,20.0,12.0,13.0,17.0,11.0,7.0,5.0
2016-08-10,10.0,18.0,9.0,7.0,11.0,10.0,9.0,4.0,10.0,12.0,9.0,13.0
2016-08-11,10.0,11.0,14.0,22.0,17.0,11.0,13.0,13.0,11.0,9.0,11.0,10.0
2016-08-12,14.0,9.0,10.0,11.0,22.0,16.0,17.0,20.0,17.0,24.0,10.0,22.0
2016-08-13,8.0,5.0,8.0,9.0,4.0,6.0,4.0,15.0,6.0,5.0,13.0,9.0
2016-08-14,4.0,1.0,3.0,11.0,12.0,3.0,1.0,4.0,3.0,8.0,11.0,7.0
