,0,1,2,3,4,5,6,7,8,9,10,11
2016-07-19,13.0,10.0,12.0,13.0,11.0,14.0,9.0,13.0,10.0,11.0,11.0,13.0
2016-07-20,8.0,12.0,13.0,8.0,19.0,11.0,10.0,16.0,9.0,10.0,11.0,18.0
2016-07-21,10.0,20.0,19.0,13.0,12.0,14.0,15.0,14.0,11.0,11.0,12.0,10.0
2016-07-22,20.0,18.0,13.0,17.0,22.0,32.0,14.0,22.0,24.0,19.0,19.0,14.0
2016-07-23,19.0,20.0,17.0,11.0,16.0,22.0,22.0,12.0,15.0,9.0,21.0,16.0
2016-07-24,18.0,12.0,10.0,13.0,17.0,14.0,18.0,17.0,12.0,12.0,12.0,6.0
2016-07-25,20.0,6.0,14.0,9.0,20.0,9.0,14.0,14.0,15.0,10.0,10.0,11.0
2016-07-26,10.0,15.0,16.0,15.0,17.0,15.0,14.0,9.0,12.0,7.0,20.0,9.0
2016-07-27,24.0,19.0,12.0,9.0,21.0,7.0,14.0,16.0,11.0,12.0,9.0,21.0
2016-07-28,17.0,8.0,6.0,16.0,14.0,11.0,9.0,10.0,11.0,8.0,11.0,15.0
2016-07-29,21.0,14.0,17.0,13.0,13.0,22.0,19.0,14.0,19.0,16.0,14.0,15.0
2016-07-30,11.0,5.0,4.0,2.0,2.0,1.0,2.0,18.0,16.0,14.0,14.0,9.0
2016-07-31,17.0,15.0,17.0,12.0,12.0,11.0,14.0,22.0,11.0,9.0,8.0,14.0
2016-08-01,15.0,9.0,19.0,12.0,19.0,21.0,15.0,8.0,16.0,9.0,6.0,12.0
2016-08-02,19.0,9.0,10.0,10.0,11.0,12.0,9.0,14.0,23.0,11.0,18.0,14.0
2016-08-03,12.0,9.0,7.0,11.0,18.0,14.0,19.0,14.0,12.0,15.0,17.0,14.0
2016-08-04,18.0,15.0,17.0,12.0,23.0,10.0,13.0,14.0,13.0,3.0,12.0,8.0
2016-08-05,13.0,16.0,27.0,14.0,15.0,14.0,12.0,12.0,14.0,9.0,10.0,13.0
2016-08-06,15.0,12.0,8.0,12.0,15.0,11.0,11.0,23.0,12.0,19.0,10.0,9.0
2016-08-07,4.0,5.0,7.0,12.0,12.0,8.0,10.0,13.0,16.0,15.0,11.0,15.0
2016-08-08,17.0,10.0,24.0,10.0,15.0,13.0,12.0,14.0,13.0,12.0,2.0,12.0
2016-08-09,10.0,10.0,12.0,16.0,12.0,20.0,10.0,13.0,18.0,9.0,6.0,5.0
2016-08-10,11.0,17.0,11.0,13.0,11.0,13.0,11.0,4.0,10.0,10.0,9.0,12.0
2016-08-11,13.0,12.0,15.0,19.0,16.0,11.0,13.0,13.0,10.0,9.0,7.0,12.0
2016-08-12,12.0,9.0,10.0,9.0,23.0,17.0,16.0,20.0,17.0,22.0,9.0,20.0
