,0,1,2,3,4,5,6,7,8,9,10,11
2016-07-19,10.0,9.0,9.0,5.0,6.0,11.0,3.0,7.0,9.0,9.0,5.0,12.0
2016-07-20,4.0,8.0,10.0,6.0,13.0,7.0,4.0,14.0,7.0,9.0,14.0,18.0
2016-07-21,8.0,12.0,16.0,10.0,12.0,17.0,12.0,11.0,8.0,9.0,9.0,6.0
2016-07-22,10.0,15.0,12.0,12.0,17.0,23.0,16.0,19.0,16.0,16.0,12.0,11.0
2016-07-23,13.0,11.0,13.0,9.0,15.0,13.0,15.0,9.0,12.0,6.0,18.0,9.0
2016-07-24,16.0,10.0,9.0,10.0,10.0,9.0,13.0,13.0,9.0,8.0,9.0,3.0
2016-07-25,14.0,2.0,13.0,8.0,14.0,8.0,7.0,8.0,11.0,7.0,7.0,8.0
2016-07-26,11.0,9.0,14.0,9.0,12.0,7.0,9.0,10.0,8.0,6.0,11.0,3.0
2016-07-27,15.0,20.0,4.0,8.0,14.0,9.0,8.0,11.0,9.0,12.0,8.0,14.0
2016-07-28,7.0,6.0,5.0,14.0,13.0,8.0,8.0,7.0,6.0,5.0,11.0,9.0
2016-07-29,18.0,15.0,11.0,13.0,14.0,15.0,18.0,15.0,13.0,13.0,7.0,9.0
2016-07-30,3.0,1.0,1.0,1.0,2.0,10.0,2.0,10.0,11.0,10.0,8.0,4.0
2016-07-31,10.0,9.0,16.0,13.0,6.0,8.0,12.0,17.0,7.0,8.0,5.0,12.0
2016-08-01,10.0,3.0,9.0,8.0,18.0,15.0,10.0,5.0,9.0,6.0,3.0,10.0
2016-08-02,11.0,6.0,10.0,6.0,7.0,10.0,7.0,12.0,17.0,8.0,12.0,10.0
2016-08-03,15.0,7.0,9.0,8.0,11.0,10.0,11.0,6.0,11.0,5.0,13.0,9.0
2016-08-04,15.0,15.0,10.0,11.0,15.0,7.0,13.0,9.0,9.0,3.0,7.0,6.0
2016-08-05,13.0,16.0,20.0,12.0,11.0,14.0,12.0,9.0,5.0,9.0,11.0,11.0
2016-08-06,13.0,12.0,5.0,8.0,10.0,5.0,6.0,15.0,7.0,15.0,7.0,6.0
2016-08-07,3.0,4.0,6.0,15.0,10.0,11.0,7.0,9.0,10.0,9.0,12.0,10.0
2016-08-08,14.0,7.0,15.0,8.0,11.0,8.0,7.0,8.0,7.0,8.0,1.0,11.0
2016-08-09,12.0,9.0,6.0,11.0,9.0,8.0,7.0,7.0,11.0,6.0,5.0,3.0
2016-08-10,7.0,14.0,6.0,9.0,10.0,6.0,7.0,4.0,6.0,9.0,8.0,11.0
2016-08-11,9.0,6.0,9.0,18.0,10.0,6.0,3.0,2.0,8.0,7.0,7.0,7.0
2016-08-12,10.0,6.0,8.0,5.0,19.0,12.0,8.0,14.0,6.0,12.0,10.0,17.0
2016-08-13,6.0,3.0,5.0,10.0,4.0,6.0,3.0,12.0,5.0,3.0,7.0,3.0
2016-08-14,2.0,1.0,2.0,8.0,9.0,3.0,1.0,3.0,3.0,3.0,9.0,4.0
2016-08-15,6.0,6.0,9.0,11.0,10.0,9.0,7.0,5.0,5.0,4.0,5.0,4.0
2016-08-16,3.0,8.0,6.0,8.0,7.0,4.0,5.0,7.0,6.0,3.0,5.0,7.0
2016-08-17,2.0,7.0,6.0,4.0,9.0,10.0,5.0,8.0,4.0,5.0,3.0,7.0
2016-08-18,6.0,11.0,5.0,6.0,8.0,5.0,5.0,3.0,5.0,5.0,7.0,5.0
2016-08-19,7.0,6.0,14.0,5.0,15.0,10.0,8.0,8.0,10.0,10.0,10.0,8.0
2016-08-20,8.0,1.0,8.0,5.0,5.0,4.0,10.0,3.0,4.0,5.0,8.0,3.0
2016-08-21,9.0,5.0,2.0,8.0,8.0,6.0,8.0,4.0,4.0,3.0,6.0,5.0
2016-08-22,7.0,8.0,9.0,5.0,6.0,3.0,4.0,5.0,1.0,6.0,5.0,4.0
2016-08-23,6.0,4.0,7.0,7.0,5.0,7.0,5.0,4.0,6.0,5.0,1.0,5.0
2016-08-24,5.0,7.0,4.0,3.0,7.0,3.0,1.0,6.0,1.0,3.0,7.0,5.0
2016-08-25,7.0,3.0,7.0,2.0,6.0,6.0,2.0,8.0,4.0,4.0,4.0,5.0
2016-08-26,6.0,3.0,1.0,4.0,8.0,6.0,3.0,7.0,8.0,4.0,6.0,6.0
2016-08-27,5.0,5.0,6.0,6.0,6.0,3.0,5.0,3.0,6.0,2.0,2.0,3.0
2016-08-28,3.0,2.0,4.0,2.0,1.0,4.0,3.0,3.0,2.0,4.0,3.0,3.0
2016-08-29,6.0,9.0,4.0,10.0,4.0,6.0,1.0,1.0,3.0,7.0,9.0,7.0
2016-08-30,4.0,5.0,4.0,5.0,3.0,2.0,3.0,6.0,3.0,4.0,10.0,9.0
2016-08-31,7.0,6.0,3.0,7.0,7.0,3.0,5.0,1.0,5.0,3.0,7.0,3.0
2016-09-01,3.0,12.0,2.0,3.0,4.0,7.0,10.0,8.0,7.0,6.0,9.0,3.0
2016-09-02,2.0,4.0,3.0,5.0,4.0,6.0,2.0,4.0,4.0,9.0,3.0,6.0
2016-09-03,4.0,5.0,2.0,3.0,3.0,4.0,2.0,3.0,2.0,3.0,4.0,2.0
2016-09-04,4.0,3.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,3.0,4.0,4.0
2016-09-05,4.0,2.0,3.0,3.0,1.0,4.0,2.0,6.0,2.0,6.0,2.0,3.0
2016-09-06,2.0,3.0,3.0,3.0,3.0,5.0,5.0,3.0,2.0,1.0,2.0,3.0
2016-09-07,5.0,9.0,14.0,11.0,4.0,5.0,7.0,6.0,6.0,2.0,7.0,5.0
2016-09-08,10.0,19.0,12.0,10.0,9.0,4.0,5.0,3.0,8.0,4.0,3.0,2.0
2016-09-09,10.0,12.0,7.0,6.0,12.0,8.0,3.0,2.0,14.0,3.0,11.0,5.0
2016-09-10,10.0,12.0,6.0,19.0,19.0,8.0,14.0,13.0,9.0,17.0,13.0,18.0
2016-09-11,13.0,21.0,14.0,16.0,12.0,7.0,15.0,17.0,23.0,14.0,11.0,8.0
2016-09-12,24.0,14.0,8.0,10.0,19.0,10.0,9.0,14.0,10.0,13.0,11.0,8.0
2016-09-13,7.0,21.0,14.0,9.0,19.0,15.0,12.0,11.0,11.0,9.0,7.0,11.0
2016-09-14,15.0,12.0,22.0,15.0,22.0,22.0,13.0,15.0,18.0,17.0,10.0,13.0
2016-09-15,12.0,9.0,7.0,12.0,11.0,7.0,8.0,4.0,5.0,8.0,6.0,8.0
2016-09-16,11.0,10.0,11.0,8.0,11.0,6.0,4.0,12.0,7.0,5.0,5.0,3.0
2016-09-17,14.0,11.0,10.0,9.0,6.0,11.0,15.0,8.0,8.0,7.0,8.0,7.0
2016-09-18,12.0,6.0,10.0,10.0,16.0,8.0,7.0,6.0,8.0,8.0,13.0,8.0
2016-09-19,9.0,8.0,8.0,10.0,12.0,14.0,8.0,7.0,10.0,5.0,6.0,7.0
2016-09-20,10.0,11.0,9.0,16.0,16.0,15.0,13.0,10.0,12.0,5.0,7.0,12.0
2016-09-21,9.0,8.0,12.0,11.0,11.0,12.0,12.0,15.0,11.0,8.0,4.0,8.0
2016-09-22,11.0,12.0,6.0,11.0,13.0,9.0,8.0,6.0,6.0,10.0,7.0,13.0
2016-09-23,15.0,18.0,11.0,11.0,13.0,17.0,13.0,14.0,10.0,12.0,15.0,14.0
2016-09-24,16.0,26.0,13.0,11.0,18.0,7.0,12.0,12.0,16.0,1.0,11.0,11.0
2016-09-25,19.0,28.0,17.0,10.0,16.0,11.0,12.0,13.0,10.0,16.0,13.0,13.0
2016-09-26,11.0,11.0,11.0,12.0,5.0,10.0,12.0,15.0,7.0,8.0,15.0,1.0
2016-09-27,16.0,8.0,16.0,2.0,7.0,5.0,9.0,13.0,8.0,9.0,15.0,14.0
2016-09-28,8.0,13.0,5.0,13.0,16.0,10.0,5.0,8.0,8.0,1.0,14.0,14.0
2016-09-29,15.0,12.0,14.0,5.0,6.0,17.0,12.0,10.0,12.0,14.0,7.0,14.0
2016-09-30,18.0,19.0,26.0,24.0,25.0,17.0,12.0,30.0,18.0,18.0,16.0,18.0
2016-10-01,17.0,10.0,18.0,23.0,19.0,16.0,15.0,10.0,10.0,5.0,7.0,11.0
2016-10-02,15.0,14.0,18.0,4.0,12.0,7.0,9.0,9.0,9.0,3.0,18.0,10.0
2016-10-03,15.0,11.0,13.0,9.0,12.0,14.0,10.0,11.0,17.0,7.0,7.0,14.0
2016-10-04,33.0,19.0,19.0,30.0,32.0,26.0,28.0,26.0,13.0,16.0,14.0,15.0
2016-10-05,44.0,29.0,28.0,43.0,45.0,28.0,31.0,33.0,35.0,37.0,14.0,14.0
2016-10-06,39.0,26.0,30.0,24.0,28.0,17.0,30.0,28.0,23.0,25.0,24.0,25.0
2016-10-07,28.0,20.0,16.0,18.0,22.0,28.0,15.0,14.0,18.0,13.0,7.0,9.0
2016-10-08,6.0,10.0,11.0,9.0,6.0,9.0,7.0,7.0,9.0,5.0,7.0,3.0
2016-10-09,10.0,11.0,16.0,9.0,8.0,11.0,7.0,12.0,11.0,7.0,7.0,13.0
2016-10-10,12.0,9.0,12.0,9.0,13.0,7.0,8.0,8.0,6.0,13.0,11.0,5.0
2016-10-11,16.0,4.0,17.0,12.0,13.0,7.0,7.0,5.0,6.0,2.0,8.0,11.0
2016-10-12,12.0,15.0,10.0,13.0,13.0,14.0,11.0,11.0,8.0,6.0,11.0,13.0
2016-10-13,19.0,14.0,9.0,12.0,11.0,10.0,14.0,12.0,9.0,20.0,10.0,13.0
