,0,1,2,3,4,5,6,7,8,9,10,11
2016-07-19,4.0,4.0,3.0,8.0,3.0,4.0,4.0,4.0,4.0,1.0,3.0,1.0
2016-07-20,3.0,4.0,2.0,4.0,3.0,3.0,7.0,3.0,2.0,4.0,1.0,2.0
2016-07-21,4.0,7.0,6.0,4.0,3.0,1.0,2.0,4.0,3.0,4.0,3.0,5.0
2016-07-22,11.0,5.0,4.0,5.0,7.0,6.0,4.0,3.0,5.0,7.0,7.0,5.0
2016-07-23,4.0,3.0,4.0,5.0,2.0,9.0,5.0,3.0,4.0,3.0,6.0,7.0
2016-07-24,5.0,2.0,3.0,6.0,6.0,4.0,7.0,7.0,4.0,3.0,2.0,1.0
2016-07-25,5.0,3.0,3.0,2.0,4.0,3.0,9.0,6.0,5.0,4.0,3.0,1.0
2016-07-26,2.0,4.0,4.0,5.0,6.0,10.0,4.0,5.0,3.0,3.0,8.0,5.0
2016-07-27,7.0,3.0,9.0,1.0,6.0,1.0,7.0,7.0,3.0,2.0,2.0,7.0
2016-07-28,11.0,2.0,5.0,1.0,1.0,4.0,1.0,4.0,6.0,3.0,3.0,7.0
2016-07-29,2.0,2.0,6.0,5.0,2.0,4.0,3.0,5.0,4.0,6.0,6.0,5.0
2016-07-30,9.0,2.0,2.0,1.0,2.0,4.0,5.0,7.0,8.0,4.0,6.0,4.0
2016-07-31,4.0,5.0,4.0,3.0,5.0,3.0,4.0,6.0,2.0,2.0,2.0,3.0
2016-08-01,3.0,5.0,10.0,3.0,3.0,5.0,4.0,4.0,7.0,3.0,4.0,4.0
2016-08-02,7.0,3.0,4.0,7.0,4.0,4.0,4.0,3.0,5.0,3.0,6.0,3.0
2016-08-03,3.0,1.0,1.0,4.0,6.0,2.0,7.0,9.0,2.0,9.0,6.0,5.0
2016-08-04,1.0,3.0,6.0,2.0,4.0,2.0,2.0,3.0,6.0,1.0,4.0,4.0
2016-08-05,3.0,1.0,7.0,1.0,4.0,3.0,3.0,4.0,2.0,1.0,4.0,3.0
2016-08-06,3.0,2.0,2.0,5.0,2.0,4.0,3.0,5.0,5.0,5.0,6.0,4.0
2016-08-07,1.0,1.0,1.0,1.0,1.0,4.0,4.0,3.0,5.0,6.0,2.0,3.0
