,0,1,2,3,4,5,6,7,8,9,10,11
2016-07-19,2.0,4.0,2.0,4.0,6.0,1.0,3.0,1.0,4.0,1.0,4.0,1.0
2016-07-20,5.0,2.0,1.0,3.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0
2016-07-21,3.0,1.0,4.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0
2016-07-22,2.0,7.0,2.0,1.0,3.0,1.0,3.0,1.0,3.0,3.0,2.0,1.0
2016-07-23,1.0,4.0,4.0,1.0,4.0,1.0,2.0,2.0,4.0,3.0,2.0,2.0
2016-07-24,3.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0
2016-07-25,2.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,4.0,2.0,2.0
2016-07-26,1.0,3.0,3.0,1.0,6.0,1.0,1.0,3.0,3.0,2.0,1.0,1.0
2016-07-27,2.0,1.0,1.0,2.0,3.0,4.0,1.0,2.0,2.0,2.0,1.0,1.0
2016-07-28,3.0,1.0,2.0,4.0,3.0,2.0,2.0,2.0,4.0,1.0,1.0,2.0
2016-07-29,2.0,2.0,3.0,1.0,2.0,1.0,1.0,3.0,2.0,3.0,1.0,3.0
2016-07-30,1.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0
2016-07-31,3.0,3.0,3.0,4.0,3.0,3.0,3.0,1.0,2.0,3.0,2.0,1.0
2016-08-01,1.0,2.0,2.0,4.0,2.0,4.0,1.0,2.0,3.0,2.0,1.0,1.0
2016-08-02,1.0,3.0,3.0,2.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0
2016-08-03,2.0,3.0,3.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0
2016-08-04,3.0,4.0,6.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
2016-08-05,6.0,3.0,1.0,1.0,4.0,1.0,4.0,1.0,3.0,1.0,2.0,1.0
2016-08-06,1.0,1.0,2.0,2.0,3.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0
2016-08-07,2.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0
2016-08-08,2.0,3.0,3.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0
2016-08-09,2.0,1.0,2.0,1.0,3.0,3.0,1.0,2.0,3.0,1.0,2.0,2.0
2016-08-10,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2016-08-11,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
2016-08-12,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2016-08-13,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2016-08-14,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
2016-08-15,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2016-08-16,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2016-08-17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2016-08-18,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
2016-08-19,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2016-08-20,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0
2016-08-21,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
2016-08-22,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2016-08-23,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2016-08-24,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0
2016-08-25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2016-08-26,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0
2016-08-27,1.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
2016-08-28,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2016-08-29,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2016-08-30,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0
2016-08-31,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2016-09-01,2.0,1.0,1.0,2.0,3.0,3.0,4.0,1.0,3.0,1.0,1.0,2.0
2016-09-02,1.0,1.0,3.0,3.0,1.0,3.0,2.0,1.0,2.0,1.0,3.0,1.0
2016-09-03,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0
2016-09-04,4.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0
2016-09-05,5.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0
2016-09-06,1.0,5.0,2.0,5.0,3.0,3.0,4.0,2.0,6.0,2.0,1.0,1.0
2016-09-07,2.0,3.0,3.0,5.0,4.0,3.0,1.0,3.0,5.0,4.0,2.0,1.0
2016-09-08,4.0,8.0,5.0,7.0,3.0,4.0,3.0,4.0,3.0,3.0,1.0,2.0
2016-09-09,3.0,6.0,11.0,3.0,7.0,4.0,8.0,2.0,2.0,3.0,1.0,4.0
2016-09-10,8.0,11.0,7.0,19.0,9.0,7.0,6.0,5.0,9.0,9.0,3.0,7.0
2016-09-11,6.0,13.0,11.0,6.0,6.0,8.0,9.0,6.0,5.0,4.0,3.0,2.0
2016-09-12,5.0,5.0,1.0,7.0,5.0,7.0,6.0,2.0,2.0,1.0,2.0,2.0
2016-09-13,4.0,2.0,1.0,1.0,1.0,5.0,3.0,5.0,1.0,2.0,1.0,1.0
2016-09-14,7.0,7.0,9.0,9.0,10.0,5.0,2.0,3.0,5.0,7.0,3.0,1.0
2016-09-15,1.0,5.0,3.0,6.0,1.0,2.0,3.0,4.0,3.0,1.0,2.0,2.0
2016-09-16,4.0,8.0,2.0,3.0,7.0,4.0,6.0,2.0,3.0,2.0,3.0,3.0
2016-09-17,4.0,8.0,6.0,11.0,6.0,5.0,9.0,3.0,7.0,3.0,3.0,2.0
2016-09-18,6.0,7.0,10.0,7.0,4.0,3.0,8.0,3.0,7.0,4.0,3.0,7.0
2016-09-19,8.0,2.0,4.0,2.0,2.0,6.0,3.0,2.0,1.0,1.0,1.0,2.0
2016-09-20,5.0,3.0,5.0,4.0,7.0,4.0,1.0,4.0,4.0,2.0,3.0,3.0
2016-09-21,8.0,4.0,8.0,3.0,6.0,5.0,1.0,2.0,3.0,3.0,2.0,1.0
2016-09-22,5.0,3.0,14.0,6.0,5.0,9.0,1.0,4.0,1.0,2.0,1.0,1.0
2016-09-23,10.0,9.0,6.0,9.0,9.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0
2016-09-24,4.0,5.0,12.0,5.0,5.0,2.0,6.0,4.0,3.0,4.0,3.0,2.0
2016-09-25,4.0,3.0,6.0,8.0,10.0,17.0,8.0,4.0,5.0,7.0,5.0,5.0
2016-09-26,4.0,10.0,7.0,6.0,15.0,1.0,4.0,3.0,2.0,3.0,1.0,3.0
2016-09-27,2.0,7.0,7.0,7.0,5.0,3.0,4.0,3.0,1.0,4.0,2.0,1.0
2016-09-28,5.0,7.0,2.0,3.0,2.0,2.0,4.0,2.0,4.0,3.0,4.0,3.0
2016-09-29,5.0,3.0,9.0,8.0,3.0,2.0,2.0,1.0,1.0,6.0,4.0,3.0
2016-09-30,6.0,8.0,17.0,12.0,11.0,9.0,6.0,8.0,7.0,14.0,10.0,4.0
2016-10-01,13.0,12.0,12.0,11.0,10.0,8.0,7.0,10.0,7.0,9.0,5.0,7.0
2016-10-02,7.0,12.0,14.0,5.0,9.0,7.0,6.0,10.0,8.0,4.0,6.0,3.0
2016-10-03,9.0,9.0,10.0,11.0,12.0,7.0,8.0,9.0,6.0,6.0,4.0,4.0
2016-10-04,12.0,10.0,9.0,7.0,13.0,11.0,5.0,11.0,4.0,4.0,4.0,3.0
2016-10-05,15.0,12.0,6.0,11.0,7.0,9.0,1.0,3.0,2.0,5.0,5.0,7.0
2016-10-06,7.0,9.0,7.0,4.0,10.0,4.0,3.0,4.0,2.0,3.0,2.0,4.0
2016-10-07,16.0,11.0,5.0,8.0,4.0,8.0,8.0,6.0,5.0,10.0,6.0,1.0
2016-10-08,6.0,6.0,3.0,7.0,7.0,4.0,5.0,4.0,2.0,4.0,2.0,1.0
2016-10-09,5.0,4.0,4.0,6.0,6.0,6.0,2.0,1.0,4.0,2.0,2.0,2.0
2016-10-10,4.0,5.0,4.0,5.0,2.0,5.0,4.0,4.0,3.0,3.0,2.0,2.0
