,0,1,2,3,4,5,6,7,8
2016-09-11,11.265,12.969999999999999,13.969999999999999,1.7049999999999983,1.0,2.317376390087146,12.264999999999999,4.0,11.598749999999997
2016-09-12,6.72,6.72,6.72,0.0,0.0,0.0,6.72,1.0,9.394999999999998
2016-09-13,10.055,10.24,11.219999999999999,0.1850000000000005,0.9799999999999986,1.2521581369779138,10.770000000000001,3.0,9.55
2016-09-14,8.47,8.47,8.47,0.0,0.0,0.0,8.47,1.0,10.249545454545453
2016-09-15,7.89,7.89,7.89,0.0,0.0,0.0,7.89,1.0,11.913
2016-09-16,7.53,7.53,7.53,0.0,0.0,0.0,7.53,1.0,10.155714285714284
2016-09-17,8.585,10.545,12.727500000000001,1.959999999999999,2.182500000000001,2.5954752294457886,10.7675,4.0,9.611999999999998
2016-09-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11
2016-09-19,8.875,9.059999999999999,9.245,0.18499999999999872,0.1850000000000005,0.5232590180780453,9.059999999999999,2.0,10.436666666666666
2016-09-20,9.14,9.14,9.14,0.0,0.0,0.0,9.14,1.0,10.254615384615388
2016-09-21,9.285,10.095,10.885000000000002,0.8100000000000005,0.7900000000000009,1.0567402708329043,10.075000000000001,4.0,9.813
2016-09-22,10.825,12.74,14.655000000000001,1.915000000000001,1.915000000000001,5.416437943888954,12.74,2.0,9.42375
2016-09-23,7.46,8.31,8.61,0.8500000000000005,0.29999999999999893,1.0468858581526452,8.122,5.0,8.830000000000002
2016-09-24,9.195,9.58,10.485,0.3849999999999998,0.9049999999999994,1.538304570746948,9.80857142857143,7.0,10.919032258064515
2016-09-25,8.8025,9.365,9.9275,0.5625,0.5625,1.590990257669732,9.365,2.0,11.392083333333332
2016-09-26,7.5525,8.780000000000001,9.280000000000001,1.227500000000001,0.5,1.2834290007631897,8.655000000000001,6.0,9.93
2016-09-27,8.035,8.38,8.66,0.34500000000000064,0.27999999999999936,0.6261256529909415,8.336666666666668,3.0,10.717333333333332
2016-09-28,7.8025,8.865,9.9275,1.0625,1.0625,3.005203820042827,8.865,2.0,9.802941176470586
2016-09-29,13.69,13.69,13.69,0.0,0.0,0.0,13.69,1.0,9.87
2016-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.82
2016-10-01,10.635,10.965,11.3175,0.33000000000000007,0.3525000000000009,1.0920927921503132,10.876666666666665,6.0,9.838965517241382
2016-10-02,7.79,9.27,9.94,1.4799999999999995,0.6699999999999999,1.2213869620685784,8.94888888888889,9.0,10.374722222222223
2016-10-03,8.1175,8.49,9.0425,0.3725000000000005,0.5525000000000002,0.9658502299356081,8.67,4.0,10.298333333333332
2016-10-04,7.9975000000000005,10.32,12.27,2.3225,1.9499999999999993,2.956026330509704,9.947500000000002,4.0,10.578529411764706
2016-10-05,7.1775,7.475,8.357500000000002,0.29749999999999943,0.8825000000000021,0.8765101254406592,7.635000000000001,6.0,10.173571428571432
2016-10-06,7.99,8.0,10.52,0.009999999999999787,2.5199999999999996,3.2465751184902523,9.920000000000002,5.0,11.170909090909092
2016-10-07,8.01,8.9,9.79,0.8900000000000006,0.8899999999999988,2.517300141024109,8.9,2.0,11.491176470588234
2016-10-08,9.469999999999999,9.66,10.8,0.19000000000000128,1.1400000000000006,1.4386567809360693,10.293333333333335,3.0,10.415294117647058
2016-10-09,10.48,10.635,11.81,0.15499999999999936,1.1750000000000007,2.2290880048426387,11.655000000000001,4.0,9.956666666666667
2016-10-10,10.16,10.16,10.16,0.0,0.0,0.0,10.16,1.0,9.85888888888889
2016-10-11,8.0,8.67,9.125,0.6699999999999999,0.45500000000000007,1.1318274308980734,8.526666666666666,3.0,10.031666666666668
2016-10-12,8.3875,8.89,9.1075,0.5025000000000013,0.21749999999999936,0.9463086177352502,8.605,4.0,10.102500000000001
2016-10-13,8.9475,9.5,10.307500000000001,0.5525000000000002,0.807500000000001,1.860666547235157,9.49,6.0,10.622380952380954
2016-10-14,8.04,8.04,8.04,0.0,0.0,0.0,8.04,1.0,10.207619047619048
2016-10-15,9.8225,10.885,11.9475,1.0625,1.0625,3.005203820042827,10.885,2.0,11.31
2016-10-16,8.955,9.5,10.975,0.5449999999999999,1.4749999999999996,2.2161986974697614,10.378333333333334,6.0,10.345500000000001
2016-10-17,9.495000000000001,10.75,10.9,1.254999999999999,0.15000000000000036,1.5430597309674483,10.013333333333334,3.0,11.330833333333336
2016-10-18,10.69,10.69,10.69,0.0,0.0,0.0,10.69,1.0,0.0
2016-10-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-20,8.85,8.85,8.85,0.0,0.0,0.0,8.85,1.0,0.0
2016-10-21,8.07,8.07,8.07,0.0,0.0,0.0,8.07,1.0,0.0
2016-10-22,10.56,10.56,10.56,0.0,0.0,0.0,10.56,1.0,0.0
2016-10-23,8.355,9.42,12.025,1.0649999999999995,2.6050000000000004,3.7761664864427438,10.446666666666667,3.0,0.0
2016-10-24,10.42,10.42,10.42,0.0,0.0,0.0,10.42,1.0,0.0
