,0,1,2,3,4,5,6,7,8
2016-09-11,10.635000000000002,12.0,12.917499999999999,1.3649999999999984,0.9174999999999986,1.8588952812535366,11.5525,4.0,11.481428571428573
2016-09-12,11.9,11.9,11.9,0.0,0.0,0.0,11.9,1.0,8.8825
2016-09-13,9.335,9.59,11.594999999999999,0.254999999999999,2.004999999999999,2.4755672750570388,10.756666666666666,3.0,9.16
2016-09-14,6.92,6.92,6.92,0.0,0.0,0.0,6.92,1.0,10.26125
2016-09-15,6.46,6.46,6.46,0.0,0.0,0.0,6.46,1.0,12.17909090909091
2016-09-16,6.71,6.71,6.71,0.0,0.0,0.0,6.71,1.0,10.221666666666666
2016-09-17,7.0825,9.09,11.059999999999999,2.0075000000000003,1.9699999999999989,2.3432651720764905,9.052499999999998,4.0,10.303157894736842
2016-09-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.90913043478261
2016-09-19,7.5725,8.045,8.5175,0.47250000000000014,0.47250000000000014,1.3364318164425752,8.045,2.0,9.780000000000001
2016-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.069230769230769
2016-09-21,9.055,9.719999999999999,10.415,0.6649999999999991,0.6950000000000003,0.8663332692061029,9.75,4.0,8.28375
2016-09-22,10.11,12.94,13.235,2.83,0.29499999999999993,3.4507535408950893,11.25,3.0,9.646666666666667
2016-09-23,7.37,8.75,9.53,1.38,0.7799999999999994,1.3572030061858835,8.669999999999998,5.0,8.143333333333334
2016-09-24,8.105,9.75,12.08,1.6449999999999996,2.33,4.58644898431393,11.018571428571429,7.0,11.872333333333335
2016-09-25,7.0975,7.515,7.932499999999999,0.41749999999999954,0.41749999999999954,1.1808683245815343,7.515,2.0,11.06869565217391
2016-09-26,7.7,8.275,8.6325,0.5750000000000002,0.35749999999999993,0.6179644002691417,8.22,6.0,11.394375
2016-09-27,7.8,8.19,8.8,0.3899999999999997,0.6100000000000012,1.0080343909477163,8.336666666666666,3.0,10.562307692307693
2016-09-28,6.625,7.75,8.875,1.125,1.125,3.181980515339464,7.75,2.0,9.674210526315786
2016-09-29,11.04,11.04,11.04,0.0,0.0,0.0,11.04,1.0,10.344444444444443
2016-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.909310344827585
2016-10-01,9.71,9.85,10.655000000000001,0.1399999999999988,0.8050000000000015,0.7951100552753688,10.17,7.0,9.601428571428572
2016-10-02,8.19,8.52,8.77,0.33000000000000007,0.25,2.0513193586350984,8.88888888888889,9.0,10.347714285714288
2016-10-03,7.56,7.83,8.91,0.27000000000000046,1.08,1.0630051740231559,8.144,5.0,10.60581395348837
2016-10-04,8.0825,9.46,10.530000000000001,1.3775000000000013,1.0700000000000003,2.939233176640919,9.1525,4.0,9.73909090909091
2016-10-05,6.8325,7.92,8.272499999999999,1.0875000000000004,0.35249999999999915,1.2563346157241178,7.5183333333333335,6.0,10.550645161290323
2016-10-06,6.84,10.16,11.05,3.3200000000000003,0.8900000000000006,2.7075210063820374,9.382000000000001,5.0,10.917499999999999
2016-10-07,7.08,8.24,9.4,1.1600000000000001,1.1600000000000001,3.280975464705581,8.24,2.0,10.496666666666666
2016-10-08,8.82,9.57,9.825,0.75,0.254999999999999,1.04484448603608,9.24,3.0,9.245999999999999
2016-10-09,10.78,11.21,12.24,0.4300000000000015,1.0299999999999994,0.8757453967906423,11.396,5.0,9.793
2016-10-10,10.59,10.59,10.59,0.0,0.0,0.0,10.59,1.0,9.031176470588235
2016-10-11,6.195,8.08,9.8,1.8849999999999998,1.7200000000000006,3.6062584488635863,7.97,3.0,10.248461538461537
2016-10-12,7.505,8.280000000000001,8.9525,0.7750000000000012,0.6724999999999994,1.0263324672509067,8.1775,4.0,9.502307692307692
2016-10-13,8.66,9.59,11.149999999999999,0.9299999999999997,1.5599999999999987,2.5477665288864846,10.308571428571428,7.0,9.527272727272727
2016-10-14,11.37,11.37,11.37,0.0,0.0,0.0,11.37,1.0,10.870909090909091
2016-10-15,11.44,13.2,14.959999999999999,1.7599999999999998,1.7599999999999998,4.978031739553294,13.2,2.0,12.002500000000001
2016-10-16,7.7925,9.075,11.294999999999998,1.2824999999999989,2.219999999999999,3.6848880580012198,10.35,6.0,10.564146341463413
2016-10-17,9.145,9.27,9.434999999999999,0.125,0.16499999999999915,0.2909180869821149,9.296666666666667,3.0,11.380714285714282
2016-10-18,5.702500000000001,6.955,8.207500000000001,1.2524999999999995,1.2525000000000013,3.5426049737446035,6.955,2.0,0.0
2016-10-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-20,12.33,12.33,12.33,0.0,0.0,0.0,12.33,1.0,0.0
2016-10-21,8.350000000000001,8.47,8.59,0.11999999999999922,0.11999999999999922,0.3394112549695431,8.47,2.0,0.0
2016-10-22,9.16,9.16,9.16,0.0,0.0,0.0,9.16,1.0,0.0
2016-10-23,8.415000000000001,10.3,11.05,1.8849999999999998,0.75,2.715259349184408,9.543333333333335,3.0,0.0
2016-10-24,9.955,10.02,10.085,0.0649999999999995,0.06500000000000128,0.1838477631085022,10.02,2.0,0.0
