,0,1,2,3,4,5,6,7,8
2016-09-11,1.2925,1.995,2.715,0.7025000000000001,0.7199999999999998,0.8959306148729748,2.0125,4.0,2.117941176470589
2016-09-12,3.17,3.17,3.17,0.0,0.0,0.0,3.17,1.0,1.7370588235294115
2016-09-13,0.4575,0.63,1.0575,0.1725,0.4275000000000001,0.6506663251365223,0.885,4.0,2.23375
2016-09-14,0.9925,1.375,1.7575,0.38249999999999995,0.38250000000000006,1.0818733752154177,1.375,2.0,2.6033333333333335
2016-09-15,1.72,1.72,1.72,0.0,0.0,0.0,1.72,1.0,2.4830769230769225
2016-09-16,1.1724999999999999,1.615,2.0575,0.4425000000000001,0.4425000000000001,1.2515790027001892,1.615,2.0,1.5136842105263155
2016-09-17,1.22,1.32,1.56,0.10000000000000009,0.24,0.36861904454327915,1.4739999999999998,5.0,1.5971428571428574
2016-09-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.515151515151515
2016-09-19,1.5799999999999998,1.855,2.1525,0.27500000000000013,0.2974999999999999,0.4262530547300121,1.8775,4.0,1.7311111111111108
2016-09-20,1.21,1.21,1.21,0.0,0.0,0.0,1.21,1.0,1.3523529411764708
2016-09-21,0.8049999999999999,1.275,1.7199999999999998,0.47,0.44499999999999984,0.6351377803280166,1.2499999999999998,4.0,1.7228571428571426
2016-09-22,2.27,2.27,2.27,0.0,0.0,0.0,2.27,1.0,1.4629999999999996
2016-09-23,0.9450000000000001,1.22,1.595,0.2749999999999999,0.375,0.5832870729956301,1.262857142857143,7.0,1.7582352941176473
2016-09-24,1.3875,1.4049999999999998,1.7075,0.01749999999999985,0.3025000000000002,0.5869128271444292,1.6899999999999997,4.0,1.8595833333333338
2016-09-25,0.605,0.77,0.935,0.16500000000000004,0.16500000000000004,0.46669047558312143,0.77,2.0,1.6689189189189186
2016-09-26,1.1224999999999998,1.43,1.8424999999999998,0.3075000000000001,0.41249999999999987,0.5726255320888163,1.5350000000000001,4.0,1.8144444444444447
2016-09-27,0.78,1.02,1.26,0.24,0.24,0.6788225099390857,1.02,2.0,1.7166666666666672
2016-09-28,1.6375,1.8849999999999998,2.1325,0.24749999999999983,0.24750000000000005,0.7000357133746821,1.8849999999999998,2.0,1.9030769230769236
2016-09-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3
2016-09-30,1.01,1.05,1.3050000000000002,0.040000000000000036,0.2550000000000001,0.32005207909547057,1.1933333333333334,3.0,2.170943396226415
2016-10-01,1.7750000000000001,1.885,2.2125,0.10999999999999988,0.3274999999999999,0.4184413720202411,1.9925,12.0,1.5770833333333336
2016-10-02,1.375,1.5,1.7725,0.125,0.27249999999999996,0.3994496213541827,1.486,10.0,1.7122500000000003
2016-10-03,1.34,1.5,1.64,0.15999999999999992,0.1399999999999999,0.31940569813326747,1.478,5.0,1.932926829268293
2016-10-04,0.84,1.34,1.72,0.5000000000000001,0.3799999999999999,0.4618982571952399,1.28,5.0,1.7131250000000002
2016-10-05,1.3325,1.44,1.8475000000000001,0.10749999999999993,0.4075000000000002,0.5261976136124418,1.57625,8.0,1.6753846153846155
2016-10-06,1.53,1.705,2.0275,0.17500000000000004,0.3224999999999998,0.8546636765418313,1.9525000000000001,8.0,1.812857142857143
2016-10-07,1.48,1.83,1.965,0.3500000000000001,0.135,0.5471049346549615,1.762857142857143,7.0,1.6575675675675676
2016-10-08,1.76,2.02,2.2800000000000002,0.26,0.26000000000000023,0.7353910524340095,2.02,2.0,1.6507142857142856
2016-10-09,1.21,1.6,1.95,0.3900000000000001,0.34999999999999987,0.656071642429392,1.6940000000000002,5.0,1.9299999999999997
2016-10-10,1.13,1.325,1.5825,0.19500000000000006,0.25750000000000006,0.3491298707739953,1.3875,4.0,1.7993749999999997
2016-10-11,0.98,1.405,1.8125,0.42500000000000004,0.4075,0.5371762590931708,1.3875,4.0,1.7094736842105263
2016-10-12,1.085,1.57,3.325,0.4850000000000001,1.7550000000000001,2.356954249308487,2.4166666666666665,3.0,1.5768421052631578
2016-10-13,1.3725,1.725,2.145,0.35250000000000004,0.41999999999999993,0.5148753894552222,1.7283333333333335,6.0,2.051739130434782
2016-10-14,0.9874999999999999,1.025,1.0625,0.03749999999999998,0.03750000000000009,0.10606601717798222,1.025,2.0,1.7744444444444443
2016-10-15,1.21,1.35,1.4,0.14000000000000012,0.04999999999999982,1.348547366613424,1.656,5.0,1.7361111111111114
2016-10-16,1.24,1.42,2.0725,0.17999999999999994,0.6524999999999999,0.7975316085690064,1.7183333333333335,6.0,2.053939393939394
2016-10-17,1.515,1.58,1.68,0.06500000000000017,0.09999999999999987,0.15779733838059504,1.615,4.0,1.6861538461538461
2016-10-18,0.8999999999999999,1.44,2.1525,0.54,0.7124999999999999,0.7983232428033146,1.53,6.0,0.0
2016-10-19,1.97,2.06,2.4450000000000003,0.09000000000000008,0.38500000000000023,0.5046120622154542,2.2566666666666664,3.0,0.0
2016-10-20,1.48,1.79,2.315,0.31000000000000005,0.5249999999999999,0.8441761269624564,1.9333333333333333,3.0,1.49
2016-10-21,1.0375,1.4849999999999999,2.1475,0.4474999999999998,0.6625000000000001,0.9188761251296789,1.7,4.0,0.0
2016-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-23,0.97,1.33,1.46,0.3600000000000001,0.1299999999999999,0.6417709871909139,1.3820000000000001,5.0,0.0
2016-10-24,1.71,1.71,1.71,0.0,0.0,0.0,1.71,1.0,0.0
