,0,1,2,3,4,5
2016-09-11,41.012,17.725,23.869999999999997,32.294,34.120000000000005,11.65
2016-09-12,15.435,30.566666666666663,13.379999999999999,17.0825,43.04,22.060000000000002
2016-09-13,35.94,24.112,14.816666666666668,16.582,16.272,13.84
2016-09-14,51.62,18.05,22.610000000000003,26.006249999999998,24.568,32.1025
2016-09-15,36.09,40.11,29.384000000000004,32.732,29.951666666666668,33.425
2016-09-16,15.719999999999999,16.165,40.813999999999986,15.75,26.30230769230769,26.9775
2016-09-17,14.7075,16.975,31.43,25.331666666666667,27.13153846153846,29.148000000000003
2016-09-18,18.99,25.56,10.07,24.034999999999997,27.575,21.968
2016-09-19,25.7809375,20.037499999999998,31.060000000000002,16.743333333333336,26.939999999999998,17.61
2016-09-20,36.135,17.126666666666665,21.326666666666668,18.57,48.723333333333336,20.11
2016-09-21,21.314999999999998,16.473333333333333,15.83,15.509999999999998,16.72,30.040000000000003
2016-09-22,30.256666666666664,13.02,18.525,20.115000000000002,24.83,32.20666666666666
2016-09-23,33.03333333333333,14.65,15.12,19.096666666666668,17.983333333333334,16.92
2016-09-24,18.547142857142855,25.823333333333334,17.474,24.419999999999998,29.388333333333332,24.811250000000005
2016-09-25,15.846666666666666,29.87333333333333,19.22,28.54,30.996666666666666,28.064
2016-09-26,20.41,17.42,42.13,38.384,25.268333333333334,14.528
2016-09-27,22.639999999999997,11.29,25.136666666666667,15.26,23.62,15.73
2016-09-28,21.62666666666667,15.002500000000001,16.495,31.015,39.644999999999996,18.78666666666667
2016-09-29,16.34,20.865000000000002,16.714000000000002,27.209999999999997,16.650000000000002,34.86333333333334
2016-09-30,38.93,20.572000000000003,32.620000000000005,34.93,29.53,26.233333333333334
2016-10-01,19.862857142857145,26.544545454545457,25.133333333333336,18.745,25.598888888888894,32.425000000000004
2016-10-02,24.871111111111116,34.038947368421056,26.28705882352941,26.410000000000004,21.732,21.496153846153845
2016-10-03,16.886000000000003,22.4675,26.314999999999994,21.412,27.48923076923077,30.693333333333328
2016-10-04,23.282857142857146,32.617777777777775,16.692500000000003,24.563,28.717777777777783,57.6
2016-10-05,26.95,25.745,41.16142857142857,26.30666666666667,30.258000000000003,27.964
2016-10-06,15.266666666666666,16.68,18.563333333333333,30.07,26.537142857142857,24.827499999999997
2016-10-07,25.18,26.36,17.91,23.950000000000003,19.07,20.95
2016-10-08,20.590877976190477,15.64,18.793333333333333,18.18,27.075,19.635
2016-10-09,25.417499999999997,18.775,24.370595238095238,17.7775,22.87857142857143,15.195
2016-10-10,20.14,14.309999999999999,30.09,18.39,22.604285714285712,26.194285714285712
2016-10-11,13.26,17.31833333333333,14.636666666666665,16.5,15.780000000000001,22.04
2016-10-12,15.229999999999999,23.111666666666668,21.29,18.490000000000002,13.530000000000001,30.96
2016-10-13,27.578750000000003,27.67538461538462,32.52,16.776666666666667,15.87,22.593750000000004
2016-10-14,16.5,31.502500000000005,15.469999999999999,27.2125,27.522000000000002,34.545
2016-10-15,28.1625,14.024000000000001,35.198,30.283749999999998,29.306666666666665,26.918
2016-10-16,15.920000000000002,17.92,25.54,16.1575,14.839999999999998,22.044285714285717
2016-10-17,22.627499999999998,22.780471153846158,17.282857142857143,18.79,16.86,49.597500000000004
2016-10-18,20.51,21.55674278846154,23.372714285714288,23.1109375,22.132166666666667,33.276196428571424
2016-10-19,21.312,19.070303485576925,25.348392857142862,22.085546875,20.78470833333333,32.95899553571429
2016-10-20,19.34,20.331879356971157,22.88599107142857,20.03599609375,18.65421875,34.469244419642855
2016-10-21,20.947375,20.934849196213946,22.222488839285713,21.005620117187497,19.607773437499997,37.57548409598214
2016-10-22,20.52734375,20.473443706805895,23.457396763392858,21.559525146484376,20.294716796874997,34.56998011997767
2016-10-23,20.5316796875,20.202618936391982,23.4785673828125,21.171672058105468,19.83535432942708,34.89342604282923
2016-10-24,20.336599609375,20.485697799095746,23.01111101422991,20.943203353881835,19.598015828450517,35.377033669607975
