,0,1,2,3,4,5,6,7,8
2016-09-11,2.38,3.02,3.86,0.6400000000000001,0.8399999999999999,1.5499499223861273,3.4638095238095237,21.0,3.8341333333333347
2016-09-12,2.2575000000000003,3.5250000000000004,6.574999999999999,1.2675,3.049999999999999,2.4918533932262816,4.345000000000001,16.0,4.78576923076923
2016-09-13,2.255,2.745,4.5425,0.4900000000000002,1.7975000000000003,8.793147469719955,6.083333333333336,12.0,5.581212121212121
2016-09-14,2.545,3.85,6.48,1.3050000000000002,2.6300000000000003,2.806772464355931,4.563749999999999,16.0,5.1391358024691325
2016-09-15,3.3775,3.8499999999999996,4.975,0.4724999999999997,1.125,1.6697561840836868,4.48,8.0,4.854545454545455
2016-09-16,2.645,3.34,5.675000000000001,0.6949999999999998,2.335000000000001,3.3131292541259922,4.823636363636364,11.0,4.310188679245283
2016-09-17,2.3,3.03,6.845000000000001,0.73,3.815000000000001,5.489041821389145,5.333684210526316,19.0,4.051764705882353
2016-09-18,2.3,3.35,6.19,1.0500000000000003,2.8400000000000003,6.3679610377088345,6.184444444444444,9.0,3.7757142857142854
2016-09-19,2.2825,2.83,4.6875,0.5474999999999999,1.8575,2.342446252199705,3.938999999999999,10.0,4.867
2016-09-20,2.255,3.42,5.65,1.165,2.2300000000000004,3.969626586732717,4.8726666666666665,15.0,4.71860465116279
2016-09-21,2.9,4.57,6.78,1.6700000000000004,2.21,3.084836986093306,5.172307692307692,13.0,4.216521739130434
2016-09-22,1.66,2.39,4.05,0.7300000000000002,1.6599999999999997,1.9289243239741283,3.022380952380953,21.0,4.772444444444444
2016-09-23,1.835,2.86,3.38,1.025,0.52,1.9141178837070802,3.2045454545454546,11.0,4.843272727272727
2016-09-24,1.7775,3.355,4.425,1.5775,1.0699999999999998,2.3234430868385343,3.591,10.0,4.5531764705882365
2016-09-25,2.55,3.29,5.325,0.7400000000000002,2.035,2.267319664612483,4.073333333333333,27.0,3.735604395604395
2016-09-26,3.7075,6.34,7.3225,2.6325,0.9824999999999999,3.851726885437232,6.430000000000001,12.0,4.906153846153846
2016-09-27,2.74,4.53,5.895,1.79,1.3649999999999993,2.799581462225446,4.828181818181818,11.0,3.720952380952381
2016-09-28,2.6675,3.315,4.16,0.6475,0.8450000000000002,2.130585730627978,3.967999999999999,10.0,4.647692307692309
2016-09-29,2.34,2.6,3.91,0.26000000000000023,1.31,1.1390354771392408,2.962727272727273,11.0,3.806551724137931
2016-09-30,2.65,3.46,5.745,0.81,2.285,2.8265857813778053,4.511111111111111,27.0,4.705467625899283
2016-10-01,1.575,2.0,2.385,0.42500000000000004,0.3849999999999998,0.5351040680431833,1.968181818181818,11.0,3.48128205128205
2016-10-02,2.1875,2.715,3.71,0.5274999999999999,0.9950000000000001,1.8644791103525875,3.23,18.0,3.5654878048780474
2016-10-03,1.8,2.82,4.335,1.0199999999999998,1.5150000000000001,1.726742191669396,3.1905263157894734,19.0,3.9422500000000005
2016-10-04,2.7525,3.2800000000000002,4.692500000000001,0.5275000000000003,1.4125000000000005,1.9270624902347722,4.000714285714286,28.0,3.5903703703703704
2016-10-05,2.045,3.01,3.8149999999999995,0.9649999999999999,0.8049999999999997,1.95896081772457,3.500526315789474,19.0,3.6479012345679007
2016-10-06,2.7524999999999995,3.575,4.2,0.8225000000000007,0.625,2.1215638885815653,3.9116666666666666,12.0,3.3703846153846153
2016-10-07,3.0425,4.0649999999999995,6.885,1.0224999999999995,2.8200000000000003,2.0934013976695214,4.756666666666666,18.0,3.714235294117648
2016-10-08,2.47,3.5,3.92,1.0299999999999998,0.41999999999999993,1.952872528126481,3.668888888888889,9.0,3.7994999999999997
2016-10-09,1.9300000000000002,2.605,3.8075,0.6749999999999998,1.2025000000000001,1.88126086023242,3.2816666666666663,12.0,3.7396774193548383
2016-10-10,2.6425,3.4450000000000003,5.010000000000001,0.8025000000000002,1.5650000000000004,2.2241838853934617,4.036428571428571,14.0,3.6539534883720917
2016-10-11,2.2975000000000003,2.545,4.5075,0.2474999999999996,1.9625000000000004,6.076688482773054,4.883125,16.0,4.768125
2016-10-12,2.55,3.46,5.9399999999999995,0.9100000000000001,2.4799999999999995,5.672185393171041,5.357368421052632,19.0,4.157708333333334
2016-10-13,2.1399999999999997,2.41,3.6175,0.27000000000000046,1.2075,1.807133549759582,3.1737499999999996,16.0,3.808688524590164
2016-10-14,1.81,2.59,3.3899999999999997,0.7799999999999998,0.7999999999999998,2.1285534015695573,3.0906250000000006,16.0,3.6420689655172414
2016-10-15,2.8525,3.7,5.507499999999999,0.8475000000000001,1.8074999999999992,2.112087218440719,4.482222222222221,18.0,4.135217391304346
2016-10-16,1.9,2.52,3.24,0.6200000000000001,0.7200000000000002,1.3302574043788524,2.83047619047619,21.0,3.5464197530864188
2016-10-17,2.605,2.9450000000000003,6.1425,0.3400000000000003,3.1975,2.6489652067678557,4.181666666666667,6.0,4.0969767441860485
2016-10-18,1.915,2.45,3.545,0.5350000000000001,1.0949999999999998,1.5810094588872354,3.035,12.0,0.0
2016-10-19,2.81,3.8899999999999997,7.1425,1.0799999999999996,3.2525000000000004,2.9933893832911216,5.112500000000001,16.0,0.0
2016-10-20,2.285,2.6399999999999997,2.9,0.35499999999999954,0.26000000000000023,4.919331065487272,4.257857142857143,14.0,0.0
