,0,1,2,3,4,5
2016-09-11,2.068461538461538,2.4371428571428573,1.9,1.7,2.2666666666666666,2.48
2016-09-12,1.6785714285714284,0.9650000000000001,1.21,2.42,2.08,2.283333333333333
2016-09-13,1.79,1.59,2.94,2.86,2.94,2.08
2016-09-14,2.535,2.526666666666667,1.8060000000000003,2.3925,1.5566666666666666,5.663333333333334
2016-09-15,2.6366666666666667,2.7359999999999998,1.7539642857142859,1.74,2.005,2.47
2016-09-16,1.6783333333333335,1.6099999999999999,1.47,1.2650000000000001,1.17,1.6733333333333331
2016-09-17,1.6822222222222218,1.6525000000000003,1.2857142857142858,2.0166666666666666,1.8133333333333332,1.24
2016-09-18,1.2837500000000002,1.8066666666666666,1.72,1.4575,1.6666666666666667,1.3885714285714286
2016-09-19,1.4333333333333333,1.275,1.7,2.11,2.01,2.91
2016-09-20,1.42,1.3125,1.6375,0.635,1.4866666666666666,1.3466666666666667
2016-09-21,1.65,1.62,1.641235119047619,1.9366666666666665,1.9445208333333333,1.36
2016-09-22,1.84,1.4324999999999999,1.74,1.31,1.36,1.34
2016-09-23,1.0625,1.5283333333333335,2.033333333333333,1.4100000000000001,2.5175,1.7466666666666668
2016-09-24,1.9857142857142855,2.1700000000000004,1.2433333333333334,1.3399999999999999,2.47,1.69
2016-09-25,1.347777777777778,1.8699999999999999,1.7699999999999996,1.6071428571428572,2.232,1.5183333333333333
2016-09-26,1.4425000000000001,0.9400000000000001,1.4849999999999999,2.4379999999999997,2.35,2.186666666666667
2016-09-27,1.6675,1.6066666666666667,1.55,1.71,2.12,1.63
2016-09-28,2.0620000000000003,2.025,1.6252876984126985,1.8166666666666667,2.0386734693877555,1.6433333333333333
2016-09-29,1.935,2.92,2.34,1.8643779761904762,1.9339859693877552,2.3175
2016-09-30,2.561428571428572,2.819,1.4828571428571427,1.9878571428571428,2.1249999999999996,1.8960000000000001
2016-10-01,1.8014285714285714,1.4580000000000002,1.59,1.61,1.298,1.64
2016-10-02,2.0242857142857145,1.656,1.5411111111111113,1.6925,1.6757142857142857,1.7966666666666666
2016-10-03,1.9988888888888887,1.4288888888888889,2.3299999999999996,2.052857142857143,1.6325,2.238
2016-10-04,1.456,1.7754545454545458,1.8849999999999998,1.47,1.16,2.4875
2016-10-05,1.88,1.4833333333333334,1.27,1.5183333333333333,1.8416666666666666,1.8162499999999997
2016-10-06,1.4825000000000002,1.2799999999999998,1.78,1.9566666666666668,3.216666666666667,1.588
2016-10-07,1.7025,1.23,1.738,1.7120000000000002,1.6742857142857144,2.8
2016-10-08,1.5639999999999998,1.71,2.005,1.61775,1.44,1.56
2016-10-09,2.3449999999999998,1.36,1.855,1.6949999999999998,2.606666666666667,1.17
2016-10-10,1.9866666666666664,1.1500000000000001,1.687520833333333,1.8,2.29,1.868958333333333
2016-10-11,1.3266666666666669,1.9125,1.718,1.5525,1.94,2.17
2016-10-12,1.244,3.92,1.6724999999999999,1.2374999999999998,1.435,1.7699999999999998
2016-10-13,2.2066666666666666,1.7725,1.165,3.87,1.83,2.0716666666666668
2016-10-14,1.71,0.635,1.5666666666666664,2.865,2.145,1.8219999999999998
2016-10-15,2.062727272727273,1.7714285714285718,1.7800000000000002,1.1039999999999999,1.5,1.7116666666666667
2016-10-16,1.8650000000000002,2.1466666666666665,2.275,1.844,2.7424999999999997,1.39
2016-10-17,1.4733333333333334,1.8633333333333333,1.6966666666666665,2.42075,1.8933333333333333,1.81
2016-10-18,1.7202121212121213,1.604107142857143,1.8295833333333333,2.0584375,2.0702083333333334,1.6834166666666668
2016-10-19,1.7222545454545457,1.8463839285714285,1.8953125,1.8567968750000001,2.051510416666667,1.6487708333333333
2016-10-20,1.49,1.8651227678571427,1.9241406249999997,2.04499609375,2.1893880208333334,1.633046875
2016-10-21,1.60145,1.7947367931547618,1.8364257812499998,2.0952451171875,2.0511100260416666,1.69380859375
2016-10-22,1.6334791666666668,1.777587658110119,1.8713655598958332,2.013868896484375,2.09055419921875,1.6647607421875
2016-10-23,1.6117959280303031,1.8209577869233629,1.8818111165364582,2.002726745605469,2.0956406656901043,1.6600967610677082
2016-10-24,1.5841812736742424,1.8146012515113465,1.8784357706705728,2.039209213256836,2.1066732279459632,1.662928243001302
