,0,1,2,3,4,5,6,7,8
2016-09-11,25.7775,32.38,35.3925,6.602500000000003,3.0124999999999957,25.046427603837753,38.0225,8.0,38.47779069767441
2016-09-12,15.3425,24.665,45.4375,9.3225,20.7725,15.350692926813869,29.712,10.0,32.847352941176474
2016-09-13,16.465,21.12,48.04,4.655000000000001,26.919999999999998,17.940159207235382,30.161333333333328,15.0,29.104285714285716
2016-09-14,25.4625,45.114999999999995,59.8425,19.652499999999996,14.727500000000006,20.652014293339388,43.8609090909091,22.0,35.88195402298851
2016-09-15,16.6725,18.855,28.9125,2.182500000000001,10.057500000000001,15.230204951252064,23.78,8.0,37.38024999999998
2016-09-16,22.215,34.1,51.040000000000006,11.885000000000002,16.940000000000005,19.21410627637934,37.07,6.0,31.848461538461542
2016-09-17,14.06,20.82,29.38,6.76,8.559999999999999,19.214273607305856,27.834615384615386,13.0,30.642909090909093
2016-09-18,19.2075,32.61,42.875,13.4025,10.265,14.679121957003131,32.372499999999995,8.0,26.734339622641514
2016-09-19,30.442499999999995,47.84,57.055,17.397500000000008,9.214999999999996,20.352962645805118,47.03499999999999,14.0,27.73847826086957
2016-09-20,18.205,28.5,34.875,10.295000000000002,6.375,12.685653876947544,27.759999999999998,15.0,27.638253968253963
2016-09-21,25.94,39.81,59.34,13.870000000000001,19.53,19.217557243579538,43.173076923076934,13.0,32.17590163934426
2016-09-22,23.44,58.73,69.13,35.28999999999999,10.399999999999999,24.602650320194726,46.01555555555555,9.0,30.802909090909083
2016-09-23,18.94,25.88,41.59,6.939999999999998,15.710000000000004,18.691240969250497,31.28529411764706,17.0,34.42423076923077
2016-09-24,34.61,58.78,63.72,24.17,4.939999999999998,19.659461553446185,49.63571428571429,7.0,36.8190243902439
2016-09-25,18.365000000000002,23.810000000000002,30.78,5.445,6.969999999999999,15.592707502955582,27.849999999999998,12.0,34.10037500000001
2016-09-26,19.3425,27.244999999999997,40.1175,7.902499999999996,12.872500000000002,16.51481627710907,32.027,10.0,29.588032786885254
2016-09-27,20.885,44.69,71.675,23.804999999999996,26.985,36.72450539716861,49.15833333333333,6.0,29.263043478260865
2016-09-28,25.4525,31.095,44.315000000000005,5.642499999999998,13.220000000000006,20.454708884644525,37.406000000000006,10.0,33.43132075471698
2016-09-29,18.235,25.8,40.885000000000005,7.565000000000001,15.085000000000004,23.109103153043645,34.88473684210527,19.0,29.265277777777783
2016-09-30,38.1125,50.94,94.3125,12.8275,43.3725,37.0518489452707,61.68050000000001,20.0,48.80114035087716
2016-10-01,12.03,15.24,17.9,3.210000000000001,2.6599999999999984,6.310304947418291,15.521176470588236,17.0,20.757833333333338
2016-10-02,16.450000000000003,17.18,18.200000000000003,0.7299999999999969,1.0200000000000031,2.511225867408755,17.38625,8.0,18.243225806451612
2016-10-03,14.76,17.575000000000003,20.46,2.815000000000003,2.884999999999998,4.989517363080673,18.602857142857143,14.0,20.177500000000002
2016-10-04,14.7125,16.595,24.497500000000002,1.8824999999999985,7.902500000000003,10.529899700301645,21.53607142857143,28.0,21.671238938053094
2016-10-05,20.1975,29.095,39.8875,8.897499999999997,10.792500000000004,10.822609753581013,30.628214285714286,28.0,23.8821965317919
2016-10-06,15.085,18.055,23.7725,2.969999999999999,5.717500000000001,8.655077319047635,20.32888888888889,18.0,25.689308176100624
2016-10-07,14.35,15.4,20.78,1.0500000000000007,5.380000000000001,8.398252369221995,18.969999999999995,29.0,20.331624999999995
2016-10-08,17.21,20.57,26.44,3.3599999999999994,5.870000000000001,8.744106269050283,21.49222222222222,9.0,27.861707317073176
2016-10-09,28.305,42.52,47.480000000000004,14.215000000000003,4.960000000000001,20.168110606959328,40.88636363636363,11.0,31.431166666666666
2016-10-10,25.692500000000003,36.83,39.3025,11.137499999999996,2.4725000000000037,19.618671864177905,37.695,8.0,32.53666666666666
2016-10-11,17.73,22.3,30.03,4.57,7.73,12.609437508696187,25.81142857142857,7.0,29.548974358974363
2016-10-12,12.504999999999999,14.39,26.6975,1.8850000000000016,12.307500000000001,12.979432080906205,19.844285714285718,14.0,33.3211475409836
2016-10-13,14.8425,20.375,47.3475,5.532500000000001,26.972499999999997,23.76357270651401,29.939,10.0,32.212560975609755
2016-10-14,16.3,25.015,37.905,8.715,12.89,11.997283657208207,27.558333333333334,12.0,34.055853658536584
2016-10-15,20.732499999999998,35.879999999999995,63.295,15.147499999999997,27.415000000000006,21.643158367312154,40.08772727272728,22.0,37.08025316455697
2016-10-16,16.65,24.0,45.56,7.350000000000001,21.560000000000002,24.027980336424847,33.022380952380956,21.0,31.8519178082192
2016-10-17,25.58,30.0,33.82,4.420000000000002,3.8200000000000003,13.864938137576509,33.077058823529406,17.0,26.602000000000007
2016-10-18,18.64,28.85,34.9675,10.21,6.1175,20.258026804207756,31.002499999999998,8.0,0.0
2016-10-19,10.92,17.66,29.77,6.74,12.11,14.47135446321456,23.236666666666668,9.0,25.48
2016-10-20,23.24,27.63,42.65,4.390000000000001,15.02,14.50339182256945,33.43076923076923,13.0,0.0
2016-10-21,21.14,26.2,41.230000000000004,5.059999999999999,15.030000000000005,20.615930777391107,35.43272727272727,11.0,64.19
2016-10-22,24.4,33.08,39.04,8.68,5.960000000000001,12.388260663738363,32.4825,12.0,0.0
2016-10-23,21.832500000000003,26.6,43.322500000000005,4.767499999999998,16.722500000000004,11.579143527703803,31.614285714285717,14.0,0.0
2016-10-24,23.72,29.5,38.74,5.780000000000001,9.240000000000002,14.365195303618782,30.908888888888896,9.0,0.0
