,0,1,2,3,4,5,6,7,8
2016-09-11,0.9,1.02,1.32,0.12,0.30000000000000004,0.3379513442954638,1.1188888888888888,9.0,0.9382142857142858
2016-09-12,0.88,0.93,0.96,0.050000000000000044,0.029999999999999916,0.054313902456001074,0.9199999999999999,5.0,0.9131249999999999
2016-09-13,0.6775,0.885,1.04,0.20750000000000002,0.15500000000000003,0.21294756788154845,0.8633333333333334,6.0,1.0542105263157895
2016-09-14,0.8025,1.0950000000000002,1.2225000000000001,0.2925000000000002,0.12749999999999995,0.35469150061153226,1.0933333333333333,12.0,0.9648936170212765
2016-09-15,0.7475,0.9099999999999999,1.1124999999999998,0.16249999999999987,0.2024999999999999,0.21715585800679352,0.933,10.0,0.9969696969696972
2016-09-16,0.75,0.88,0.9099999999999999,0.13,0.029999999999999916,0.3122422746766333,0.9042857142857141,7.0,0.9629999999999999
2016-09-17,0.6599999999999999,0.78,1.02,0.1200000000000001,0.24,0.29907794811322863,0.8414285714285715,7.0,0.9209999999999998
2016-09-18,0.675,0.75,1.07,0.07499999999999996,0.32000000000000006,0.2745732619729681,0.8828571428571429,7.0,0.9380000000000001
2016-09-19,0.75,0.815,1.165,0.06499999999999995,0.3500000000000001,0.30421483636842345,0.9466666666666667,6.0,1.1281578947368422
2016-09-20,0.85,1.06,1.31,0.21000000000000008,0.25,0.5005696754698591,1.0020000000000002,5.0,0.9789189189189187
2016-09-21,0.6325000000000001,0.76,1.1175,0.12749999999999995,0.35749999999999993,0.32738017315924584,0.85,10.0,0.9710638297872339
2016-09-22,0.775,0.94,1.0150000000000001,0.16499999999999992,0.07500000000000018,0.19767742318323467,0.9218181818181819,11.0,0.9779411764705882
2016-09-23,0.82,0.93,1.1,0.1100000000000001,0.17000000000000004,0.26810031290130526,0.9655555555555555,9.0,0.989268292682927
2016-09-24,0.78,0.9,1.29,0.12,0.39,0.36291554431808554,0.9992307692307694,13.0,1.1314285714285715
2016-09-25,0.74,0.8,0.88,0.06000000000000005,0.07999999999999996,0.10653637876331257,0.8200000000000001,9.0,0.934375
2016-09-26,0.91,0.92,1.02,0.010000000000000009,0.09999999999999998,0.28943911276812606,1.0233333333333334,9.0,0.9640816326530611
2016-09-27,0.825,0.9450000000000001,1.2825,0.1200000000000001,0.3374999999999999,0.3889536827441815,1.0855555555555556,18.0,0.936938775510204
2016-09-28,0.7,0.9299999999999999,1.0625,0.22999999999999998,0.13250000000000006,0.18980053325594856,0.8866666666666666,12.0,1.0024000000000002
2016-09-29,0.8225,0.97,1.025,0.14749999999999996,0.05499999999999994,0.32535420258981923,0.9862499999999998,8.0,0.947777777777778
2016-09-30,0.9,0.96,1.18,0.05999999999999994,0.21999999999999997,0.3452918629047538,1.0747058823529412,17.0,1.1360240963855421
2016-10-01,0.675,0.73,0.915,0.05499999999999994,0.18500000000000005,0.251462389500564,0.8166666666666668,3.0,1.0297142857142856
2016-10-02,0.695,0.79,1.0899999999999999,0.09500000000000008,0.2999999999999998,0.4383742347549292,0.9758333333333334,12.0,0.872051282051282
2016-10-03,1.125,1.45,1.5899999999999999,0.32499999999999996,0.1399999999999999,0.47710935154672174,1.3266666666666664,3.0,1.0548000000000002
2016-10-04,0.885,0.98,1.135,0.09499999999999997,0.15500000000000003,0.31106269464530784,1.02,11.0,0.996875
2016-10-05,0.82,1.33,1.71,0.5100000000000001,0.3799999999999999,0.46100976128494286,1.286,5.0,1.0365853658536583
2016-10-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0668421052631578
2016-10-07,1.22,1.41,1.5,0.18999999999999995,0.09000000000000008,0.45063288828047154,1.332,5.0,0.9674468085106386
2016-10-08,0.52,0.63,0.88,0.10999999999999999,0.25,0.23424346308915428,0.6719999999999999,5.0,0.8369230769230771
2016-10-09,0.84,0.875,0.9324999999999999,0.03500000000000003,0.057499999999999885,0.15250136611409965,0.8983333333333334,6.0,0.9015217391304348
2016-10-10,0.4325,0.555,0.6775000000000001,0.12250000000000005,0.12250000000000005,0.34648232278140834,0.555,2.0,0.99375
2016-10-11,0.795,0.83,1.0,0.03499999999999992,0.17000000000000004,0.19932027350114545,0.9042857142857142,7.0,0.8807499999999999
2016-10-12,0.7150000000000001,0.95,1.0150000000000001,0.23499999999999988,0.06500000000000017,0.24123755005296244,0.8680000000000001,10.0,0.9437254901960788
2016-10-13,0.7375,0.825,0.9225000000000001,0.08749999999999991,0.09750000000000014,0.21525732109666862,0.8674999999999999,8.0,0.8947619047619048
2016-10-14,0.75,1.07,1.335,0.32000000000000006,0.2649999999999999,0.3636831788046494,1.0263636363636364,11.0,0.9409090909090909
2016-10-15,0.96,1.64,1.93,0.6799999999999999,0.29000000000000004,0.5554452668305352,1.5477777777777777,9.0,0.9772916666666664
2016-10-16,0.74,0.96,1.08,0.21999999999999997,0.1200000000000001,0.35648081495162043,0.8425,8.0,1.050566037735849
2016-10-17,0.595,0.84,0.9550000000000001,0.245,0.1150000000000001,0.2568304981148165,0.7557142857142859,7.0,1.0140740740740743
2016-10-18,0.855,0.9,0.935,0.04500000000000004,0.03500000000000003,0.08020806277010639,0.8933333333333332,3.0,1.41
2016-10-19,0.8325,0.9450000000000001,1.1975,0.11250000000000004,0.25249999999999995,0.3534220463654508,1.0074999999999998,8.0,0.0
2016-10-20,0.82,0.84,1.25,0.020000000000000018,0.41000000000000003,0.31800593984669184,1.0044444444444445,9.0,1.0
2016-10-21,0.7975,0.965,1.1675,0.16749999999999998,0.2025,0.2902412789387478,1.032,10.0,0.0
2016-10-22,0.62,0.85,1.0575,0.22999999999999998,0.20750000000000013,0.3737200378179723,0.8233333333333334,6.0,0.0
2016-10-23,0.74,0.95,1.15,0.20999999999999996,0.19999999999999996,0.26542901895339943,0.9476923076923077,13.0,0.0
2016-10-24,0.8425,0.9299999999999999,0.975,0.08749999999999991,0.04500000000000004,0.15305227865013965,0.8875,4.0,0.0
