,0,1,2,3,4,5,6,7,8
2016-09-11,9.6975,10.185,11.170000000000002,0.4875000000000007,0.9850000000000012,2.744202171042716,10.953,10.0,10.530416666666666
2016-09-12,9.042499999999999,9.33,9.8575,0.2875000000000014,0.5274999999999999,1.0032231390207598,9.241666666666667,6.0,9.314545454545454
2016-09-13,8.129999999999999,9.11,11.1775,0.9800000000000004,2.067500000000001,1.8071460003737019,9.558333333333334,6.0,9.293750000000001
2016-09-14,8.25,9.59,10.48,1.3399999999999999,0.8900000000000006,1.2429521310171203,9.483999999999998,5.0,10.698695652173912
2016-09-15,9.63,9.74,13.32,0.10999999999999943,3.58,3.3420547571815757,11.576,5.0,12.390909090909092
2016-09-16,11.0425,11.844999999999999,12.647499999999999,0.8024999999999984,0.8025000000000002,2.269812767608817,11.844999999999999,2.0,10.699565217391307
2016-09-17,9.747499999999999,11.975,13.620000000000001,2.227500000000001,1.6450000000000014,3.969508560802674,12.86375,8.0,10.834999999999999
2016-09-18,9.25,9.99,10.735,0.7400000000000002,0.7449999999999992,1.2270696801730534,9.995000000000001,4.0,10.976399999999996
2016-09-19,8.605,8.75,8.895,0.14499999999999957,0.14499999999999957,0.4101219330881964,8.75,2.0,10.283999999999999
2016-09-20,7.795,8.32,8.5975,0.5250000000000004,0.27749999999999986,0.8630324443495739,8.072500000000002,4.0,10.157857142857143
2016-09-21,9.67,10.42,11.69,0.75,1.2699999999999996,2.124153949223078,10.053999999999998,5.0,10.073
2016-09-22,9.775,10.92,11.605,1.1449999999999996,0.6850000000000005,1.9529879428101709,11.034285714285716,7.0,9.625
2016-09-23,8.14,8.25,8.34,0.10999999999999943,0.08999999999999986,0.20033305601755644,8.236666666666666,3.0,8.574444444444445
2016-09-24,8.7975,10.575,12.215,1.7774999999999999,1.6400000000000006,6.322950119547498,11.871250000000002,8.0,11.098787878787876
2016-09-25,8.28,9.96,12.78,1.6800000000000015,2.8199999999999985,2.9459734484247355,10.492941176470586,17.0,11.966666666666667
2016-09-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.13846153846154
2016-09-27,12.765,14.81,14.879999999999999,2.045,0.06999999999999851,2.402796981297698,13.493333333333334,3.0,10.421428571428573
2016-09-28,9.71,10.98,13.51,1.2699999999999996,2.5299999999999994,2.968546782518342,11.442000000000002,5.0,10.305555555555555
2016-09-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.606666666666666
2016-09-30,9.5075,10.145,10.59,0.6374999999999993,0.4450000000000003,1.241417200890445,10.075,10.0,10.43653846153846
2016-10-01,7.802499999999999,8.35,9.835,0.5475000000000003,1.4850000000000012,1.3658757874223655,8.728333333333333,6.0,9.623124999999998
2016-10-02,8.035,8.6,10.205,0.5649999999999995,1.6050000000000004,1.7330268959892754,8.966,10.0,10.286666666666667
2016-10-03,9.59,9.844999999999999,10.709999999999999,0.254999999999999,0.8650000000000002,1.3668865676744684,10.093,10.0,10.355238095238096
2016-10-04,8.4575,9.425,11.912500000000001,0.9675000000000011,2.4875000000000007,2.615874827110638,10.206999999999999,10.0,10.64257142857143
2016-10-05,9.754999999999999,10.615,11.639999999999999,0.8600000000000012,1.0249999999999986,1.8357360337789002,10.92125,8.0,9.887241379310346
2016-10-06,8.842500000000001,9.055,9.2675,0.21249999999999858,0.21250000000000036,0.6010407640085651,9.055,2.0,11.085454545454546
2016-10-07,29.96,29.96,29.96,0.0,0.0,0.0,29.96,1.0,19.17111111111111
2016-10-08,8.205,9.0,9.3725,0.7949999999999999,0.3725000000000005,0.9298607806701883,8.80875,8.0,9.816
2016-10-09,9.18,10.26,11.2,1.08,0.9399999999999995,1.7844233428944676,10.34,7.0,10.481666666666667
2016-10-10,10.177499999999998,10.295,10.72,0.11750000000000149,0.4250000000000007,0.5709173904048352,10.353333333333333,6.0,9.652222222222223
2016-10-11,7.94,8.98,9.72,1.04,0.7400000000000002,1.0877665701386081,8.731111111111112,9.0,9.605454545454545
2016-10-12,7.717499999999999,8.785,10.1125,1.0675000000000008,1.3275000000000006,1.6260893784373194,9.045,4.0,9.177272727272728
2016-10-13,7.930000000000001,8.280000000000001,8.63,0.35000000000000053,0.34999999999999964,0.9899494936611668,8.280000000000001,2.0,10.662272727272729
2016-10-14,10.7175,11.385,11.635,0.6675000000000004,0.25,1.3341757755258492,10.967500000000001,4.0,9.901428571428571
2016-10-15,7.785,8.9,10.225,1.1150000000000002,1.3249999999999993,2.21161221090601,8.554285714285713,7.0,12.12153846153846
2016-10-16,7.73,9.86,10.84,2.129999999999999,0.9800000000000004,1.9600892836807204,9.48,9.0,10.683809523809524
2016-10-17,9.21,9.47,10.31,0.2599999999999998,0.8399999999999999,1.0084245137837538,9.437999999999999,5.0,10.182307692307692
2016-10-18,10.325,11.615,12.6525,1.290000000000001,1.0374999999999996,2.193237713214568,11.3625,4.0,0.0
2016-10-19,8.535,8.64,9.48,0.10500000000000043,0.8399999999999999,1.035905401086412,9.13,3.0,0.0
2016-10-20,8.0025,8.355,9.0675,0.3525000000000009,0.7125000000000004,1.2855141643197352,8.746666666666666,6.0,0.0
2016-10-21,8.9775,11.52,12.1225,2.5425000000000004,0.6025000000000009,1.7894726876932208,10.84125,8.0,0.0
2016-10-22,10.2,11.52,12.18,1.3200000000000003,0.6600000000000001,1.9369873515333031,10.882,5.0,0.0
2016-10-23,9.51,10.3,11.76,0.7900000000000009,1.459999999999999,2.136099118590812,10.662222222222223,9.0,0.0
2016-10-24,7.7524999999999995,8.41,10.335,0.6575000000000006,1.9250000000000007,1.6765878046397291,8.903333333333334,6.0,0.0
