,0,1,2,3,4,5,6,7,8
2016-09-11,15.2,23.2,36.35,8.0,13.150000000000002,23.480018337111904,28.588888888888885,9.0,30.48942857142857
2016-09-12,18.25,27.83,43.745000000000005,9.579999999999998,15.915000000000006,14.620643429265153,29.56857142857143,7.0,20.950000000000003
2016-09-13,23.37,25.0,40.12,1.629999999999999,15.119999999999997,10.495757714429196,31.104000000000003,5.0,27.80866666666667
2016-09-14,16.37,34.68,50.27,18.31,15.590000000000003,18.54137049950731,34.248000000000005,5.0,29.140000000000008
2016-09-15,34.245000000000005,41.36,48.475,7.114999999999995,7.115000000000002,20.124258992569146,41.36,2.0,35.44
2016-09-16,36.76,36.76,36.76,0.0,0.0,0.0,36.76,1.0,22.240000000000002
2016-09-17,8.09,15.75,19.79,7.66,4.039999999999999,7.073009967474951,14.877999999999997,5.0,22.06037037037037
2016-09-18,16.8,34.61,36.33,17.81,1.7199999999999989,16.25842335529494,26.965999999999998,5.0,19.91575757575758
2016-09-19,11.219999999999999,14.665,18.0575,3.4450000000000003,3.392500000000002,8.041491777027444,15.555,6.0,21.635555555555552
2016-09-20,14.6025,16.585,19.405,1.9825000000000017,2.8200000000000003,5.236477028180938,17.4225,4.0,19.442352941176473
2016-09-21,18.9725,27.375,34.315,8.4025,6.939999999999998,11.995286435373966,26.188333333333333,6.0,32.69714285714285
2016-09-22,19.76,25.56,28.55,5.799999999999997,2.990000000000002,10.926985072643678,26.825555555555557,9.0,22.42083333333333
2016-09-23,8.549999999999999,13.98,20.13,5.4300000000000015,6.149999999999999,11.148506177959451,16.635,6.0,27.486666666666665
2016-09-24,8.385000000000002,8.440000000000001,8.495000000000001,0.054999999999999716,0.054999999999999716,0.1555634918610409,8.440000000000001,2.0,19.613200000000003
2016-09-25,16.215,21.83,32.285,5.614999999999998,10.454999999999998,14.39339024890046,25.214000000000002,15.0,22.58583333333334
2016-09-26,9.96,9.96,9.96,0.0,0.0,0.0,9.96,1.0,19.512777777777774
2016-09-27,16.75,20.61,32.205,3.8599999999999994,11.594999999999999,16.08727550995921,25.766666666666666,3.0,26.676428571428573
2016-09-28,12.950000000000001,14.190000000000001,15.430000000000001,1.2400000000000002,1.2400000000000002,3.507249634685276,14.190000000000001,2.0,20.958461538461542
2016-09-29,21.4325,23.605,25.7775,2.1724999999999994,2.1724999999999994,6.144757928511097,23.605,2.0,26.013333333333335
2016-09-30,12.8,24.58,42.685,11.779999999999998,18.105000000000004,18.220103781762106,27.39272727272727,11.0,25.67127659574468
2016-10-01,16.0,19.05,22.22,3.0500000000000007,3.169999999999998,7.338858903126561,19.873333333333335,9.0,19.07958333333333
2016-10-02,18.785,20.36,24.41,1.5749999999999993,4.050000000000001,4.443837895118952,21.715714285714284,7.0,17.752162162162165
2016-10-03,14.385000000000002,15.33,16.735,0.9449999999999985,1.4049999999999994,2.2148513870385673,15.77,7.0,20.684146341463418
2016-10-04,14.9125,17.29,21.335,2.3774999999999995,4.045000000000002,5.1311083332232155,17.790000000000003,12.0,18.936060606060607
2016-10-05,16.715,17.44,22.81,0.7250000000000014,5.369999999999997,7.081385726644456,20.83285714285714,7.0,17.548846153846153
2016-10-06,14.995000000000001,17.66,21.707500000000003,2.664999999999999,4.047500000000003,5.234325012199121,19.0425,4.0,18.189
2016-10-07,19.1725,20.905,24.115,1.7325000000000017,3.2099999999999973,4.8501575821233445,20.560000000000002,8.0,20.11974358974359
2016-10-08,21.91,22.89,27.19,0.9800000000000004,4.300000000000001,7.911790568512288,25.726,5.0,21.88357142857143
2016-10-09,14.46,19.1,29.744999999999997,4.640000000000001,10.644999999999996,13.597815650912116,23.99285714285714,7.0,22.660666666666668
2016-10-10,8.77,20.18,28.02,11.41,7.84,11.389781385083738,19.541999999999998,5.0,24.574999999999996
2016-10-11,19.6925,30.845,37.80500000000001,11.1525,6.960000000000008,13.89859944982467,28.49666666666667,6.0,22.249000000000002
2016-10-12,12.075000000000001,19.94,27.975,7.865,8.035,15.9003029321247,20.05333333333333,3.0,22.67263157894737
2016-10-13,17.1,18.07,25.79,0.9699999999999989,7.719999999999999,6.506859457526341,21.492,5.0,25.767916666666668
2016-10-14,14.6125,21.82,30.3675,7.2075,8.5475,12.00157489665419,22.480000000000004,8.0,26.03263157894737
2016-10-15,44.15,56.52,56.98,12.370000000000005,0.45999999999999375,9.034989208626651,53.004,5.0,26.27794117647059
2016-10-16,12.354999999999999,16.84,23.7025,4.485000000000001,6.862500000000001,15.04060143965881,19.217499999999998,4.0,26.305806451612902
2016-10-17,15.6175,21.315,27.0125,5.697500000000002,5.697499999999998,16.11496354324142,21.315,2.0,25.381428571428568
2016-10-18,10.93,14.17,16.165,3.24,1.9949999999999992,5.284117712541991,13.339999999999998,3.0,0.0
2016-10-19,19.17,23.310000000000002,32.1375,4.140000000000001,8.8275,12.996780049945706,27.997500000000002,4.0,0.0
2016-10-20,11.3,11.3,11.3,0.0,0.0,0.0,11.3,1.0,23.42
2016-10-21,20.15,20.38,49.53,0.23000000000000043,29.150000000000002,20.92889450018801,30.120000000000005,9.0,0.0
2016-10-22,13.842500000000001,18.96,30.490000000000002,5.1175,11.530000000000001,10.243077891774997,21.57416666666667,12.0,0.0
2016-10-23,20.66,22.85,46.15,2.1900000000000013,23.299999999999997,17.995518269218525,28.925555555555555,9.0,0.0
2016-10-24,14.120000000000001,21.695,36.2825,7.574999999999999,14.587499999999999,14.266913354565053,23.498333333333335,6.0,0.0
