,0,1,2,3,4,5
2016-09-11,38.91375,31.869999999999997,19.21,27.705,29.889999999999997,34.14222222222222
2016-09-12,21.588333333333335,26.82,31.915000000000003,14.24,17.985,16.69666666666667
2016-09-13,33.48333333333334,13.44,25.798194444444448,40.26763888888889,23.740000000000002,56.07
2016-09-14,47.0175,30.205,32.8975,61.843333333333334,26.106666666666666,29.66
2016-09-15,43.265,21.335,26.26,64.84,25.313333333333333,32.50055555555555
2016-09-16,34.50749999999999,31.714,17.14,40.002500000000005,19.405,39.334999999999994
2016-09-17,20.802727272727275,17.06,27.366666666666664,32.975,27.723125000000003,31.015
2016-09-18,16.814,17.396666666666665,22.29,35.59,51.78,20.585
2016-09-19,38.995,18.775,42.91,17.6,28.71,31.183194444444442
2016-09-20,16.715,18.33,27.35,30.420000000000005,23.87,47.39
2016-09-21,19.21,39.405,43.61,35.12,22.86,24.44
2016-09-22,14.11,20.215,37.76375,14.035,38.72,26.045
2016-09-23,11.94,58.71,16.68,23.661857142857144,35.42,28.155
2016-09-24,28.941538461538464,20.65285714285714,53.53,26.568,26.1425,28.425000000000004
2016-09-25,25.895,17.8425,54.489999999999995,24.369999999999997,28.439999999999998,32.39
2016-09-26,17.59,18.535,41.25,23.566122448979595,44.33,22.47
2016-09-27,29.423333333333336,16.610000000000003,20.88,17.52,47.77,19.69666666666667
2016-09-28,34.455555555555556,21.62412202380952,28.28,30.52,45.38,26.485
2016-09-29,16.985,25.69,32.13333333333333,26.802375425170073,60.01,41.33
2016-09-30,21.573999999999998,25.298333333333332,26.893333333333334,28.288,26.112000000000002,31.875000000000004
2016-10-01,42.1,31.19428571428571,20.986666666666665,39.92666666666667,16.637999999999998,26.483333333333338
2016-10-02,27.5725,17.169999999999998,35.846666666666664,25.0525,36.150000000000006,27.55333333333333
2016-10-03,30.795555555555552,33.53333333333334,28.44,25.175714285714285,26.68,18.3075
2016-10-04,35.628,39.958333333333336,27.731666666666666,30.671666666666667,19.08,30.616666666666664
2016-10-05,33.41,34.58571428571428,24.732857142857142,34.199999999999996,35.19571428571429,26.324
2016-10-06,26.28,44.53666666666667,23.52,15.945,27.33,41.885
2016-10-07,28.563333333333333,53.915,44.34,29.77,26.075,54.83
2016-10-08,17.720000000000002,24.092857142857145,15.065,21.725,29.47,34.639380952380954
2016-10-09,16.11,38.105000000000004,17.41,28.905,31.615000000000002,24.33
2016-10-10,26.19,27.0925,64.68,17.47,20.29,20.92
2016-10-11,24.681791666666662,37.75666666666667,33.78333333333333,31.427142857142858,46.97333333333333,33.133255952380956
2016-10-12,14.873333333333335,16.778333333333332,28.16,32.465,31.33010416666667,43.57
2016-10-13,15.33,27.242857142857144,21.8,30.09026785714286,46.432500000000005,27.134999999999998
2016-10-14,39.586,19.11,22.59,42.19,25.99,27.416666666666668
2016-10-15,39.08166666666666,33.792,16.87,47.465,24.125,32.225
2016-10-16,25.128125,43.652499999999996,18.765,19.9,25.745000000000005,26.824999999999996
2016-10-17,14.18,20.016,20.00625,20.9,35.24,36.33
2016-10-18,29.493947916666666,29.142625,19.5578125,32.613749999999996,27.775000000000002,30.699166666666667
2016-10-19,26.672747916666662,31.65078125,18.799765625000003,30.2196875,28.22125,31.519791666666663
2016-10-20,24.190964166666667,31.1154765625,19.282207031250003,25.908359374999996,29.245312500000004,31.34348958333333
2016-10-21,24.003532,27.981220703124997,19.411508789062502,27.410449218749996,30.120390625000006,32.47311197916666
2016-10-22,25.9682384,29.97252587890625,19.262823486328127,29.038061523437495,28.840488281250003,31.50888997395833
2016-10-23,25.48,30.180001098632808,19.189076232910157,28.144139404296872,29.106860351562503,31.711320800781245
2016-10-24,24.910683641666665,29.81230606079101,19.286403884887697,27.625252380371094,29.328262939453133,31.75920308430989
