,pressure,sea_pressure,wind_speed,temperature,rel_humidity,wind_direction,precipitation
2016-07-01,999.5999999999999,1004.4000000000001,1.7,27.200000000000003,84.33333333333333,4,0.0
2016-07-02,1001.9,1006.8,0.8999999999999999,25.333333333333336,96.0,4,0.0
2016-07-03,1001.6333333333333,1006.5333333333333,0.5,25.9,96.66666666666666,6,0.26666666666666666
2016-07-04,1001.0,1005.8,1.6,27.766666666666666,79.33333333333333,5,0.0
2016-07-05,1006.6999999999999,1011.5666666666666,1.6666666666666665,24.9,94.0,5,0.0
2016-07-06,1006.0999999999999,1010.9,2.1999999999999997,28.03333333333333,86.66666666666667,8,0.0
2016-07-07,1002.7333333333333,1007.5333333333334,2.1,27.700000000000003,85.66666666666667,2,0.0
2016-07-08,1000.0333333333333,1004.8333333333333,3.033333333333333,27.266666666666666,84.66666666666667,2,0.0
2016-07-09,998.0333333333333,1002.8333333333333,2.933333333333333,26.933333333333334,91.66666666666667,2,0.0
2016-07-10,996.0999999999999,1000.9000000000001,1.3,27.266666666666666,93.0,2,0.06666666666666667
2016-07-11,995.3333333333333,1000.1333333333334,1.5333333333333332,26.366666666666667,97.0,5,0.0
2016-07-12,995.8666666666668,1000.6666666666667,1.9,28.53333333333333,88.33333333333334,5,0.0
2016-07-13,998.8333333333333,1003.6333333333334,1.0666666666666667,28.433333333333334,88.0,7,0.0
2016-07-14,998.3666666666668,1003.1666666666667,1.4,27.5,90.33333333333333,7,0.0
2016-07-15,995.7,1000.4666666666667,2.033333333333333,30.733333333333334,72.0,6,0.0
2016-07-16,1002.7333333333333,1007.6333333333332,1.1333333333333333,25.53333333333333,90.33333333333334,5,0.0
2016-07-17,1002.0333333333333,1006.8333333333333,1.3666666666666667,27.96666666666667,89.33333333333333,3,0.0
2016-07-18,1000.9333333333334,1005.7333333333333,0.7666666666666666,24.933333333333337,90.33333333333333,5,0.0
2016-07-19,1000.5333333333333,1005.3333333333333,1.7000000000000002,28.566666666666663,82.66666666666667,5,0.0
2016-07-20,1001.1666666666666,1005.9666666666667,2.2333333333333334,30.06666666666667,65.0,5,0.0
2016-07-21,1001.8333333333333,1006.6333333333333,2.933333333333333,30.9,67.33333333333333,5,0.0
2016-07-22,1001.4333333333334,1006.2333333333333,1.7666666666666666,30.8,69.33333333333333,5,0.0
2016-07-23,1001.8,1006.5,1.1666666666666665,32.766666666666666,64.33333333333333,4,0.0
2016-07-24,1002.7333333333333,1007.4333333333334,1.0999999999999999,32.56666666666666,67.33333333333334,4,0.0
2016-07-25,1001.5666666666666,1006.3333333333333,0.8666666666666666,32.333333333333336,71.33333333333333,6,0.0
2016-07-26,1000.4000000000001,1005.1666666666667,0.8999999999999999,31.066666666666666,65.66666666666666,7,0.0
2016-07-27,1000.8333333333333,1005.6,1.6333333333333333,30.56666666666667,61.666666666666664,6,0.0
2016-07-28,1001.4333333333333,1006.1333333333334,2.1,32.56666666666666,62.0,5,0.0
2016-07-29,1001.9666666666667,1006.7333333333333,1.3,32.166666666666664,65.66666666666667,5,0.0
2016-07-30,1002.9,1007.7,2.0666666666666664,31.43333333333333,70.0,3,0.0
2016-07-31,1002.8666666666668,1007.6666666666667,1.9,30.0,66.66666666666667,3,0.0
2016-08-01,1001.6,1006.4000000000001,1.7666666666666666,30.699999999999996,73.66666666666666,4,0.0
2016-08-02,1002.9000000000001,1007.6999999999999,2.666666666666667,24.566666666666663,94.66666666666666,7,2.4
2016-08-03,1003.7333333333333,1008.6,1.7999999999999998,26.46666666666667,85.66666666666667,6,0.0
2016-08-04,1004.2666666666667,1009.1333333333333,2.0999999999999996,25.4,95.0,5,0.0
2016-08-05,1002.2333333333333,1007.0333333333333,2.0666666666666664,28.866666666666667,80.33333333333333,7,0.0
2016-08-06,999.3666666666668,1004.1666666666666,1.6666666666666665,28.299999999999997,79.66666666666666,3,0.0
2016-08-07,999.8,1004.6,3.1999999999999997,28.933333333333337,68.66666666666667,3,0.0
2016-08-08,1000.2333333333333,1005.0333333333333,3.133333333333333,28.633333333333333,75.66666666666667,3,0.0
2016-08-09,1000.4666666666667,1005.3333333333333,1.8333333333333335,28.1,89.66666666666667,3,0.0
2016-08-10,1002.4333333333334,1007.2333333333333,1.6666666666666665,28.93333333333333,83.33333333333333,3,0.0
2016-08-11,1002.3666666666668,1007.1666666666666,1.8666666666666665,29.46666666666667,83.0,2,0.0
2016-08-12,1000.3666666666668,1005.1666666666667,1.2333333333333334,29.666666666666664,77.0,4,0.0
2016-08-13,999.7,1004.5,1.6333333333333333,29.866666666666667,79.66666666666666,4,0.0
2016-08-14,998.9666666666667,1003.7666666666667,1.4666666666666666,30.066666666666663,77.33333333333333,1,0.0
