,0,1,2,3,4,5,6,7,8,9,10,11
2016-07-19,2.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,5.0,1.0,1.0
2016-07-20,1.0,2.0,3.0,1.0,2.0,2.0,1.0,3.0,3.0,5.0,3.0,3.0
2016-07-21,1.0,2.0,1.0,3.0,1.0,3.0,2.0,4.0,2.0,4.0,8.0,5.0
2016-07-22,2.0,1.0,3.0,1.0,1.0,2.0,4.0,3.0,1.0,5.0,2.0,3.0
2016-07-23,1.0,4.0,2.0,3.0,1.0,2.0,3.0,3.0,2.0,4.0,5.0,1.0
2016-07-24,2.0,3.0,1.0,4.0,1.0,2.0,1.0,7.0,2.0,3.0,3.0,5.0
2016-07-25,1.0,2.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,5.0,5.0,2.0
2016-07-26,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,5.0,2.0
2016-07-27,1.0,1.0,2.0,3.0,1.0,1.0,4.0,1.0,1.0,3.0,2.0,1.0
2016-07-28,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,4.0,1.0,2.0
2016-07-29,1.0,3.0,3.0,1.0,1.0,2.0,3.0,3.0,3.0,1.0,1.0,2.0
2016-07-30,1.0,3.0,1.0,2.0,2.0,3.0,2.0,2.0,3.0,4.0,3.0,3.0
2016-07-31,1.0,1.0,4.0,3.0,4.0,3.0,2.0,7.0,3.0,1.0,4.0,3.0
2016-08-01,1.0,1.0,2.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0
2016-08-02,1.0,2.0,4.0,3.0,2.0,1.0,3.0,2.0,5.0,5.0,3.0,1.0
2016-08-03,2.0,1.0,1.0,2.0,3.0,2.0,2.0,3.0,4.0,4.0,4.0,2.0
2016-08-04,2.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,3.0,5.0,1.0,1.0
2016-08-05,3.0,1.0,2.0,5.0,2.0,3.0,5.0,2.0,3.0,1.0,2.0,2.0
2016-08-06,2.0,1.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0
2016-08-07,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,5.0,6.0
2016-08-08,1.0,1.0,4.0,2.0,1.0,3.0,3.0,2.0,3.0,6.0,1.0,3.0
2016-08-09,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,2.0
2016-08-10,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0
2016-08-11,1.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0
2016-08-12,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0
2016-08-13,1.0,1.0,2.0,1.0,2.0,1.0,2.0,4.0,1.0,4.0,2.0,1.0
2016-08-14,1.0,1.0,3.0,3.0,4.0,2.0,3.0,1.0,2.0,4.0,1.0,1.0
2016-08-15,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0
2016-08-16,1.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0
2016-08-17,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0
2016-08-18,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
2016-08-19,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0
2016-08-20,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0
2016-08-21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0
2016-08-22,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0
2016-08-23,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
2016-08-24,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2016-08-25,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0
2016-08-26,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2016-08-27,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0
2016-08-28,2.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0
2016-08-29,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0
