,0,1,2,3,4,5,6,7,8,9,10,11
2016-07-19,3.0,2.0,2.0,8.0,2.0,3.0,7.0,8.0,8.0,9.0,4.0,6.0
2016-07-20,3.0,2.0,6.0,5.0,8.0,5.0,6.0,6.0,15.0,11.0,4.0,7.0
2016-07-21,2.0,2.0,3.0,3.0,2.0,8.0,4.0,4.0,8.0,4.0,8.0,5.0
2016-07-22,3.0,2.0,5.0,5.0,4.0,7.0,7.0,3.0,4.0,11.0,5.0,7.0
2016-07-23,3.0,5.0,4.0,8.0,4.0,7.0,7.0,8.0,5.0,12.0,13.0,1.0
2016-07-24,3.0,4.0,3.0,6.0,7.0,7.0,3.0,9.0,4.0,11.0,9.0,7.0
2016-07-25,2.0,2.0,3.0,8.0,8.0,8.0,4.0,6.0,14.0,14.0,12.0,11.0
2016-07-26,2.0,2.0,2.0,2.0,7.0,4.0,5.0,5.0,10.0,14.0,10.0,10.0
2016-07-27,3.0,4.0,5.0,4.0,2.0,6.0,9.0,3.0,6.0,7.0,7.0,6.0
2016-07-28,2.0,2.0,3.0,2.0,4.0,4.0,4.0,4.0,9.0,7.0,6.0,7.0
2016-07-29,2.0,3.0,4.0,2.0,10.0,1.0,8.0,8.0,7.0,6.0,4.0,8.0
2016-07-30,2.0,3.0,2.0,3.0,7.0,6.0,4.0,8.0,8.0,6.0,7.0,8.0
2016-07-31,2.0,1.0,7.0,5.0,4.0,4.0,3.0,10.0,4.0,8.0,6.0,6.0
2016-08-01,2.0,6.0,3.0,6.0,4.0,7.0,7.0,10.0,6.0,5.0,3.0,7.0
2016-08-02,2.0,3.0,7.0,6.0,2.0,4.0,5.0,5.0,8.0,11.0,8.0,4.0
2016-08-03,3.0,2.0,1.0,3.0,5.0,5.0,5.0,4.0,7.0,8.0,6.0,7.0
2016-08-04,3.0,1.0,4.0,6.0,6.0,6.0,7.0,1.0,8.0,13.0,9.0,4.0
2016-08-05,5.0,1.0,7.0,5.0,1.0,7.0,7.0,5.0,8.0,4.0,4.0,3.0
2016-08-06,3.0,3.0,5.0,4.0,7.0,4.0,3.0,6.0,7.0,7.0,5.0,5.0
2016-08-07,2.0,1.0,1.0,3.0,5.0,5.0,7.0,7.0,7.0,5.0,8.0,11.0
2016-08-08,1.0,2.0,6.0,5.0,5.0,8.0,6.0,8.0,9.0,14.0,5.0,6.0
2016-08-09,2.0,3.0,1.0,2.0,3.0,4.0,6.0,3.0,5.0,5.0,3.0,3.0
2016-08-10,1.0,3.0,2.0,4.0,2.0,4.0,5.0,6.0,13.0,1.0,6.0,6.0
2016-08-11,2.0,3.0,4.0,3.0,1.0,7.0,2.0,8.0,1.0,5.0,4.0,7.0
2016-08-12,3.0,4.0,7.0,3.0,4.0,1.0,6.0,3.0,10.0,5.0,6.0,6.0
2016-08-13,3.0,3.0,1.0,2.0,7.0,9.0,5.0,8.0,6.0,4.0,5.0,5.0
2016-08-14,1.0,3.0,7.0,5.0,6.0,4.0,9.0,5.0,6.0,10.0,4.0,6.0
2016-08-15,2.0,4.0,2.0,4.0,4.0,2.0,3.0,6.0,8.0,4.0,5.0,5.0
2016-08-16,2.0,4.0,5.0,1.0,4.0,5.0,3.0,4.0,7.0,4.0,9.0,4.0
2016-08-17,1.0,2.0,3.0,4.0,4.0,5.0,1.0,3.0,6.0,2.0,7.0,5.0
2016-08-18,3.0,2.0,2.0,2.0,1.0,5.0,1.0,5.0,3.0,4.0,7.0,11.0
2016-08-19,3.0,2.0,4.0,4.0,5.0,5.0,5.0,3.0,3.0,5.0,2.0,4.0
2016-08-20,3.0,3.0,3.0,4.0,3.0,1.0,9.0,9.0,9.0,2.0,4.0,5.0
2016-08-21,3.0,2.0,2.0,4.0,4.0,3.0,4.0,2.0,7.0,3.0,4.0,4.0
2016-08-22,1.0,4.0,6.0,4.0,1.0,2.0,2.0,6.0,5.0,7.0,2.0,4.0
2016-08-23,2.0,3.0,2.0,3.0,2.0,2.0,1.0,5.0,4.0,4.0,2.0,3.0
2016-08-24,4.0,2.0,4.0,2.0,2.0,5.0,3.0,3.0,3.0,3.0,2.0,5.0
2016-08-25,1.0,2.0,4.0,3.0,4.0,3.0,5.0,6.0,8.0,3.0,6.0,2.0
2016-08-26,1.0,4.0,3.0,4.0,7.0,3.0,2.0,3.0,2.0,2.0,4.0,3.0
2016-08-27,3.0,2.0,2.0,4.0,5.0,2.0,2.0,4.0,3.0,2.0,8.0,7.0
2016-08-28,3.0,1.0,1.0,3.0,2.0,1.0,4.0,3.0,3.0,3.0,3.0,1.0
2016-08-29,1.0,2.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,5.0,3.0
2016-08-30,1.0,2.0,3.0,3.0,1.0,2.0,2.0,1.0,3.0,1.0,6.0,2.0
2016-08-31,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,2.0,2.0,1.0
2016-09-01,2.0,3.0,11.0,6.0,4.0,7.0,4.0,10.0,9.0,14.0,11.0,9.0
2016-09-02,1.0,4.0,7.0,6.0,3.0,11.0,4.0,10.0,14.0,3.0,7.0,6.0
2016-09-03,2.0,1.0,4.0,6.0,7.0,8.0,2.0,3.0,13.0,13.0,14.0,3.0
2016-09-04,1.0,2.0,3.0,2.0,4.0,6.0,5.0,3.0,7.0,3.0,6.0,7.0
2016-09-05,1.0,3.0,1.0,4.0,5.0,3.0,4.0,4.0,3.0,6.0,3.0,7.0
2016-09-06,1.0,2.0,2.0,2.0,1.0,7.0,2.0,4.0,7.0,4.0,1.0,1.0
2016-09-07,1.0,1.0,2.0,7.0,4.0,8.0,2.0,4.0,4.0,6.0,9.0,12.0
2016-09-08,3.0,4.0,4.0,3.0,2.0,8.0,7.0,5.0,2.0,9.0,7.0,15.0
2016-09-09,2.0,3.0,7.0,5.0,3.0,5.0,7.0,7.0,10.0,13.0,13.0,12.0
2016-09-10,1.0,3.0,7.0,8.0,9.0,7.0,5.0,11.0,10.0,9.0,10.0,13.0
2016-09-11,4.0,4.0,12.0,6.0,9.0,13.0,9.0,10.0,10.0,10.0,12.0,20.0
2016-09-12,2.0,4.0,4.0,7.0,4.0,4.0,10.0,10.0,14.0,9.0,7.0,17.0
2016-09-13,3.0,6.0,5.0,4.0,5.0,10.0,6.0,8.0,9.0,14.0,14.0,5.0
2016-09-14,2.0,3.0,8.0,6.0,6.0,3.0,6.0,5.0,7.0,15.0,9.0,8.0
2016-09-15,5.0,2.0,4.0,10.0,13.0,1.0,11.0,10.0,9.0,18.0,18.0,22.0
2016-09-16,1.0,1.0,4.0,6.0,7.0,3.0,7.0,7.0,15.0,11.0,12.0,13.0
2016-09-17,2.0,4.0,5.0,6.0,8.0,6.0,14.0,5.0,11.0,8.0,12.0,14.0
2016-09-18,3.0,3.0,8.0,4.0,6.0,1.0,4.0,3.0,18.0,14.0,10.0,11.0
2016-09-19,3.0,3.0,3.0,8.0,10.0,8.0,1.0,9.0,7.0,13.0,13.0,11.0
2016-09-20,3.0,3.0,9.0,7.0,5.0,3.0,10.0,9.0,13.0,13.0,7.0,16.0
2016-09-21,1.0,3.0,6.0,7.0,7.0,7.0,3.0,10.0,4.0,3.0,6.0,8.0
2016-09-22,2.0,3.0,8.0,7.0,9.0,2.0,9.0,9.0,7.0,6.0,10.0,9.0
2016-09-23,3.0,4.0,5.0,4.0,5.0,13.0,10.0,5.0,9.0,15.0,15.0,12.0
2016-09-24,1.0,7.0,7.0,4.0,6.0,10.0,12.0,7.0,12.0,18.0,14.0,14.0
2016-09-25,6.0,3.0,12.0,5.0,3.0,5.0,13.0,9.0,10.0,16.0,17.0,14.0
2016-09-26,2.0,6.0,5.0,5.0,5.0,14.0,7.0,10.0,9.0,12.0,9.0,6.0
2016-09-27,3.0,3.0,8.0,6.0,5.0,7.0,17.0,10.0,10.0,8.0,13.0,10.0
2016-09-28,4.0,5.0,10.0,5.0,7.0,3.0,15.0,18.0,9.0,12.0,4.0,9.0
2016-09-29,2.0,2.0,7.0,5.0,6.0,3.0,7.0,10.0,11.0,12.0,8.0,7.0
2016-09-30,3.0,3.0,4.0,2.0,5.0,8.0,8.0,12.0,5.0,11.0,10.0,9.0
2016-10-01,20.0,17.0,28.0,40.0,19.0,22.0,22.0,25.0,15.0,25.0,32.0,22.0
2016-10-02,4.0,5.0,10.0,16.0,11.0,19.0,20.0,28.0,34.0,20.0,25.0,21.0
2016-10-03,7.0,5.0,12.0,6.0,12.0,9.0,14.0,19.0,21.0,18.0,37.0,19.0
2016-10-04,8.0,10.0,12.0,7.0,5.0,6.0,11.0,24.0,25.0,27.0,24.0,9.0
2016-10-05,4.0,9.0,7.0,12.0,15.0,12.0,11.0,19.0,12.0,22.0,18.0,19.0
2016-10-06,2.0,9.0,5.0,7.0,6.0,10.0,10.0,10.0,15.0,28.0,28.0,23.0
2016-10-07,4.0,4.0,11.0,7.0,8.0,6.0,5.0,15.0,17.0,7.0,14.0,21.0
2016-10-08,5.0,5.0,7.0,5.0,8.0,4.0,7.0,8.0,12.0,12.0,8.0,12.0
2016-10-09,4.0,1.0,7.0,5.0,5.0,6.0,12.0,6.0,7.0,11.0,13.0,9.0
2016-10-10,1.0,3.0,5.0,9.0,7.0,7.0,7.0,12.0,3.0,6.0,13.0,17.0
2016-10-11,1.0,4.0,7.0,6.0,6.0,7.0,7.0,10.0,5.0,12.0,9.0,14.0
2016-10-12,3.0,4.0,5.0,9.0,3.0,4.0,6.0,12.0,14.0,8.0,9.0,4.0
2016-10-13,4.0,2.0,5.0,10.0,7.0,10.0,10.0,28.0,11.0,5.0,6.0,21.0
2016-10-14,2.0,6.0,5.0,3.0,13.0,6.0,9.0,17.0,19.0,5.0,14.0,16.0
2016-10-15,3.0,3.0,4.0,10.0,16.0,10.0,14.0,13.0,11.0,14.0,21.0,14.0
2016-10-16,3.0,3.0,3.0,5.0,3.0,9.0,13.0,16.0,10.0,9.0,13.0,10.0
