,0,1,2,3,4,5,6,7,8,9,10,11
2016-07-19,8.0,10.0,10.0,11.0,15.0,12.0,17.0,14.0,21.0,19.0,17.0,16.0
2016-07-20,5.0,7.0,4.0,11.0,12.0,13.0,18.0,9.0,6.0,5.0,1.0,5.0
2016-07-21,3.0,1.0,4.0,17.0,9.0,13.0,12.0,22.0,15.0,9.0,5.0,7.0
2016-07-22,7.0,11.0,9.0,10.0,21.0,10.0,11.0,12.0,13.0,14.0,15.0,17.0
2016-07-23,5.0,15.0,14.0,21.0,14.0,14.0,13.0,18.0,18.0,19.0,21.0,28.0
2016-07-24,7.0,6.0,7.0,7.0,11.0,8.0,9.0,7.0,17.0,18.0,14.0,12.0
2016-07-25,8.0,4.0,5.0,17.0,11.0,21.0,17.0,18.0,24.0,10.0,21.0,14.0
2016-07-26,6.0,6.0,13.0,10.0,13.0,5.0,17.0,25.0,18.0,25.0,14.0,14.0
2016-07-27,2.0,7.0,9.0,8.0,16.0,13.0,16.0,21.0,11.0,22.0,25.0,17.0
2016-07-28,6.0,4.0,6.0,6.0,12.0,15.0,17.0,22.0,23.0,20.0,6.0,5.0
2016-07-29,6.0,8.0,12.0,18.0,13.0,9.0,18.0,18.0,18.0,19.0,22.0,14.0
2016-07-30,7.0,5.0,10.0,8.0,14.0,15.0,22.0,18.0,20.0,20.0,27.0,23.0
2016-07-31,2.0,6.0,7.0,2.0,12.0,6.0,17.0,21.0,13.0,15.0,23.0,15.0
2016-08-01,6.0,4.0,8.0,16.0,17.0,28.0,17.0,13.0,11.0,29.0,14.0,13.0
2016-08-02,6.0,4.0,7.0,19.0,9.0,14.0,16.0,12.0,18.0,26.0,13.0,18.0
2016-08-03,7.0,1.0,6.0,8.0,13.0,17.0,13.0,15.0,15.0,16.0,21.0,16.0
2016-08-04,8.0,5.0,6.0,8.0,12.0,13.0,12.0,16.0,15.0,15.0,26.0,14.0
2016-08-05,5.0,9.0,10.0,11.0,9.0,11.0,12.0,13.0,15.0,19.0,18.0,14.0
2016-08-06,8.0,11.0,14.0,9.0,15.0,12.0,20.0,15.0,30.0,21.0,7.0,1.0
2016-08-07,3.0,8.0,7.0,9.0,9.0,11.0,16.0,11.0,16.0,20.0,11.0,12.0
2016-08-08,5.0,4.0,10.0,13.0,13.0,22.0,10.0,22.0,16.0,17.0,17.0,5.0
2016-08-09,8.0,8.0,10.0,8.0,13.0,14.0,14.0,13.0,8.0,9.0,19.0,14.0
2016-08-10,7.0,8.0,5.0,7.0,10.0,15.0,14.0,1.0,13.0,6.0,11.0,9.0
2016-08-11,8.0,3.0,9.0,13.0,9.0,15.0,11.0,9.0,18.0,12.0,18.0,15.0
2016-08-12,4.0,8.0,13.0,9.0,13.0,9.0,14.0,15.0,18.0,18.0,19.0,20.0
2016-08-13,6.0,7.0,10.0,11.0,9.0,10.0,20.0,15.0,13.0,12.0,6.0,1.0
2016-08-14,1.0,7.0,5.0,5.0,15.0,2.0,10.0,10.0,8.0,12.0,19.0,7.0
2016-08-15,5.0,4.0,12.0,7.0,11.0,11.0,16.0,10.0,19.0,23.0,21.0,15.0
