,0,1,2,3,4,5,6,7,8,9,10,11
2016-07-19,7.0,9.0,11.0,12.0,14.0,11.0,17.0,17.0,18.0,16.0,16.0,16.0
2016-07-20,4.0,8.0,3.0,10.0,12.0,11.0,18.0,13.0,4.0,6.0,1.0,3.0
2016-07-21,3.0,3.0,4.0,20.0,12.0,10.0,12.0,22.0,16.0,7.0,3.0,6.0
2016-07-22,7.0,10.0,9.0,8.0,20.0,10.0,8.0,13.0,14.0,14.0,13.0,15.0
2016-07-23,4.0,13.0,14.0,20.0,14.0,12.0,13.0,17.0,18.0,16.0,22.0,32.0
2016-07-24,7.0,5.0,7.0,6.0,11.0,8.0,9.0,9.0,16.0,17.0,15.0,12.0
2016-07-25,8.0,3.0,4.0,17.0,12.0,20.0,19.0,23.0,21.0,10.0,23.0,14.0
2016-07-26,6.0,6.0,12.0,8.0,11.0,3.0,16.0,24.0,15.0,21.0,15.0,12.0
2016-07-27,2.0,7.0,8.0,8.0,12.0,15.0,16.0,20.0,18.0,25.0,23.0,14.0
2016-07-28,7.0,4.0,7.0,6.0,13.0,13.0,13.0,22.0,22.0,18.0,2.0,8.0
2016-07-29,6.0,9.0,11.0,16.0,12.0,10.0,17.0,18.0,18.0,16.0,21.0,15.0
2016-07-30,7.0,5.0,7.0,6.0,14.0,15.0,23.0,15.0,23.0,18.0,23.0,23.0
2016-07-31,2.0,5.0,7.0,2.0,9.0,6.0,16.0,21.0,12.0,14.0,21.0,16.0
2016-08-01,4.0,5.0,8.0,15.0,15.0,24.0,17.0,14.0,11.0,28.0,15.0,12.0
2016-08-02,6.0,3.0,7.0,18.0,8.0,13.0,15.0,13.0,12.0,21.0,18.0,18.0
2016-08-03,7.0,2.0,5.0,9.0,12.0,17.0,16.0,17.0,14.0,20.0,20.0,18.0
2016-08-04,8.0,6.0,5.0,8.0,11.0,14.0,13.0,14.0,14.0,19.0,26.0,11.0
2016-08-05,6.0,9.0,10.0,11.0,11.0,12.0,11.0,13.0,14.0,20.0,17.0,13.0
2016-08-06,9.0,10.0,16.0,9.0,13.0,16.0,17.0,13.0,30.0,17.0,7.0,1.0
2016-08-07,4.0,10.0,8.0,8.0,9.0,11.0,16.0,11.0,16.0,18.0,11.0,11.0
2016-08-08,5.0,4.0,11.0,10.0,10.0,20.0,10.0,20.0,15.0,19.0,10.0,6.0
2016-08-09,8.0,6.0,11.0,8.0,10.0,13.0,9.0,13.0,8.0,10.0,19.0,11.0
2016-08-10,7.0,9.0,4.0,7.0,10.0,16.0,13.0,1.0,12.0,5.0,13.0,10.0
2016-08-11,8.0,4.0,6.0,13.0,9.0,15.0,10.0,9.0,19.0,11.0,16.0,16.0
2016-08-12,4.0,7.0,13.0,10.0,11.0,8.0,13.0,16.0,17.0,14.0,18.0,18.0
2016-08-13,7.0,8.0,9.0,11.0,8.0,8.0,20.0,13.0,13.0,13.0,5.0,1.0
2016-08-14,2.0,6.0,5.0,4.0,12.0,2.0,10.0,9.0,5.0,13.0,17.0,5.0
2016-08-15,5.0,4.0,12.0,7.0,9.0,12.0,14.0,11.0,15.0,25.0,18.0,17.0
2016-08-16,10.0,2.0,6.0,11.0,11.0,8.0,10.0,19.0,12.0,4.0,5.0,12.0
2016-08-17,1.0,6.0,9.0,9.0,19.0,8.0,8.0,9.0,3.0,13.0,17.0,12.0
2016-08-18,3.0,8.0,12.0,12.0,11.0,5.0,12.0,10.0,15.0,6.0,10.0,14.0
2016-08-19,3.0,9.0,4.0,11.0,15.0,8.0,8.0,14.0,7.0,3.0,9.0,7.0
2016-08-20,3.0,10.0,8.0,15.0,11.0,15.0,21.0,18.0,18.0,17.0,1.0,7.0
2016-08-21,3.0,4.0,3.0,6.0,5.0,7.0,5.0,13.0,8.0,10.0,16.0,13.0
2016-08-22,2.0,5.0,11.0,5.0,5.0,10.0,10.0,10.0,19.0,13.0,8.0,13.0
2016-08-23,3.0,4.0,7.0,8.0,15.0,13.0,15.0,11.0,12.0,13.0,16.0,15.0
2016-08-24,3.0,4.0,3.0,10.0,7.0,14.0,10.0,16.0,13.0,12.0,16.0,13.0
2016-08-25,8.0,4.0,6.0,13.0,11.0,14.0,10.0,16.0,21.0,13.0,11.0,13.0
2016-08-26,2.0,2.0,3.0,6.0,10.0,14.0,8.0,14.0,8.0,7.0,16.0,9.0
2016-08-27,1.0,3.0,5.0,4.0,8.0,9.0,7.0,9.0,17.0,23.0,23.0,16.0
2016-08-28,2.0,2.0,2.0,1.0,5.0,5.0,6.0,4.0,4.0,5.0,9.0,4.0
2016-08-29,4.0,5.0,2.0,11.0,10.0,5.0,17.0,8.0,14.0,5.0,8.0,1.0
2016-08-30,3.0,1.0,8.0,8.0,10.0,10.0,7.0,6.0,8.0,10.0,13.0,5.0
2016-08-31,6.0,5.0,9.0,6.0,7.0,5.0,4.0,1.0,14.0,6.0,15.0,17.0
2016-09-01,5.0,6.0,9.0,9.0,16.0,17.0,17.0,25.0,21.0,24.0,14.0,10.0
2016-09-02,2.0,15.0,6.0,15.0,9.0,15.0,12.0,27.0,21.0,32.0,13.0,15.0
2016-09-03,5.0,6.0,9.0,10.0,16.0,22.0,13.0,14.0,18.0,19.0,19.0,16.0
2016-09-04,4.0,4.0,3.0,4.0,5.0,3.0,11.0,6.0,12.0,5.0,14.0,8.0
2016-09-05,3.0,5.0,2.0,6.0,3.0,7.0,3.0,10.0,6.0,5.0,1.0,11.0
2016-09-06,3.0,2.0,1.0,1.0,6.0,4.0,3.0,4.0,4.0,17.0,8.0,3.0
2016-09-07,6.0,2.0,4.0,7.0,6.0,10.0,9.0,13.0,11.0,6.0,9.0,8.0
2016-09-08,5.0,4.0,7.0,8.0,8.0,6.0,12.0,12.0,16.0,14.0,29.0,17.0
2016-09-09,6.0,13.0,9.0,10.0,16.0,9.0,15.0,14.0,14.0,19.0,29.0,11.0
2016-09-10,4.0,5.0,7.0,7.0,9.0,6.0,14.0,21.0,20.0,21.0,21.0,20.0
2016-09-11,5.0,1.0,11.0,9.0,17.0,13.0,7.0,15.0,25.0,15.0,26.0,22.0
2016-09-12,3.0,8.0,7.0,14.0,9.0,4.0,11.0,24.0,18.0,13.0,20.0,20.0
2016-09-13,5.0,5.0,10.0,6.0,4.0,11.0,14.0,13.0,21.0,14.0,21.0,14.0
2016-09-14,11.0,4.0,8.0,12.0,9.0,9.0,18.0,15.0,20.0,14.0,19.0,19.0
2016-09-15,3.0,11.0,5.0,7.0,17.0,14.0,9.0,14.0,12.0,27.0,23.0,29.0
2016-09-16,1.0,1.0,6.0,7.0,11.0,7.0,8.0,6.0,16.0,20.0,19.0,20.0
2016-09-17,1.0,1.0,11.0,5.0,11.0,15.0,6.0,18.0,20.0,19.0,15.0,21.0
2016-09-18,3.0,12.0,15.0,13.0,13.0,13.0,18.0,22.0,23.0,26.0,17.0,23.0
2016-09-19,7.0,5.0,11.0,16.0,8.0,11.0,15.0,15.0,18.0,19.0,7.0,10.0
2016-09-20,4.0,5.0,13.0,10.0,7.0,12.0,16.0,17.0,25.0,27.0,25.0,22.0
2016-09-21,5.0,2.0,17.0,16.0,7.0,17.0,25.0,21.0,20.0,14.0,21.0,23.0
2016-09-22,9.0,13.0,8.0,11.0,8.0,11.0,21.0,23.0,25.0,27.0,28.0,18.0
2016-09-23,7.0,10.0,13.0,10.0,18.0,8.0,13.0,22.0,17.0,26.0,21.0,19.0
2016-09-24,8.0,11.0,17.0,14.0,15.0,24.0,25.0,32.0,22.0,28.0,30.0,22.0
2016-09-25,5.0,4.0,4.0,7.0,17.0,19.0,26.0,14.0,25.0,16.0,17.0,30.0
2016-09-26,11.0,8.0,15.0,10.0,18.0,14.0,12.0,4.0,13.0,17.0,16.0,15.0
2016-09-27,6.0,2.0,8.0,12.0,10.0,10.0,18.0,12.0,18.0,22.0,25.0,20.0
2016-09-28,14.0,7.0,8.0,21.0,10.0,12.0,15.0,32.0,20.0,14.0,14.0,27.0
2016-09-29,8.0,11.0,11.0,9.0,8.0,24.0,18.0,21.0,16.0,13.0,21.0,17.0
2016-09-30,13.0,4.0,8.0,15.0,15.0,12.0,18.0,21.0,18.0,16.0,27.0,22.0
2016-10-01,38.0,36.0,37.0,36.0,32.0,47.0,46.0,28.0,31.0,32.0,42.0,37.0
2016-10-02,5.0,19.0,15.0,15.0,24.0,24.0,34.0,29.0,35.0,57.0,48.0,33.0
2016-10-03,8.0,11.0,15.0,16.0,10.0,30.0,30.0,33.0,26.0,18.0,14.0,11.0
2016-10-04,4.0,7.0,14.0,14.0,19.0,19.0,29.0,25.0,45.0,38.0,35.0,14.0
2016-10-05,9.0,8.0,12.0,16.0,20.0,18.0,17.0,33.0,29.0,35.0,42.0,28.0
2016-10-06,9.0,10.0,15.0,17.0,22.0,22.0,21.0,27.0,24.0,25.0,36.0,29.0
2016-10-07,8.0,7.0,13.0,13.0,14.0,14.0,18.0,23.0,15.0,31.0,21.0,17.0
2016-10-08,6.0,9.0,3.0,11.0,8.0,24.0,25.0,14.0,19.0,14.0,21.0,13.0
2016-10-09,9.0,4.0,8.0,13.0,10.0,16.0,19.0,19.0,22.0,30.0,25.0,17.0
2016-10-10,4.0,7.0,6.0,18.0,18.0,16.0,12.0,13.0,18.0,21.0,21.0,22.0
2016-10-11,8.0,9.0,14.0,10.0,13.0,17.0,18.0,19.0,27.0,16.0,24.0,24.0
2016-10-12,12.0,3.0,11.0,13.0,9.0,15.0,22.0,20.0,24.0,21.0,28.0,20.0
2016-10-13,14.0,18.0,27.0,23.0,15.0,27.0,13.0,33.0,18.0,35.0,28.0,14.0
2016-10-14,5.0,10.0,6.0,16.0,14.0,18.0,27.0,28.0,40.0,27.0,30.0,22.0
2016-10-15,6.0,5.0,9.0,5.0,23.0,28.0,20.0,34.0,5.0,5.0,12.0,4.0
2016-10-16,8.0,8.0,4.0,14.0,17.0,22.0,31.0,26.0,21.0,23.0,27.0,21.0
2016-10-17,8.0,5.0,10.0,14.0,12.0,13.0,7.0,15.0,20.0,14.0,24.0,25.0
2016-10-18,9.0,7.0,13.0,6.0,16.0,14.0,,,,,,
2016-10-19,7.0,14.0,9.0,24.0,8.0,21.0,,,,,,
2016-10-20,11.0,7.0,14.0,11.0,17.0,11.0,,,,,,
2016-10-21,7.0,7.0,13.0,13.0,15.0,13.0,,,,,,
2016-10-22,8.0,10.0,11.0,9.0,13.0,15.0,,,,,,
2016-10-23,3.0,5.0,9.0,6.0,9.0,9.0,,,,,,
2016-10-24,9.0,9.0,9.0,13.0,14.0,15.0,,,,,,
