,0,1,2,3,4,5
0,11.634999999999998,11.126666666666667,11.854705882352944,10.99375,11.184375,11.050666666666665
1,12.752,11.909999999999998,13.152,14.375555555555556,17.16,10.35
2,14.401666666666666,11.509473684210526,11.774117647058821,9.656666666666666,15.669999999999998,12.425714285714285
3,11.986363636363635,11.727272727272727,11.461538461538463,10.678571428571429,10.529230769230773,10.488235294117649
4,11.328333333333333,12.30777777777778,11.486666666666665,11.494375,12.01478260869565,10.887333333333338
5,11.874444444444444,10.829999999999998,10.565,9.800555555555556,12.169166666666667,11.464166666666666
6,12.401176470588233,11.010454545454547,11.406666666666665,11.212222222222225,11.419500000000005,9.02909090909091
7,11.050666666666665,11.81318181818182,11.53352941176471,11.829523809523812,10.690909090909091,11.109285714285713
8,10.755625,12.005624999999998,11.473888888888887,11.382380952380949,10.602608695652174,10.935384615384617
9,11.746923076923075,12.334545454545452,11.9365,13.316470588235294,12.325,11.2875
10,12.240666666666668,12.17578947368421,13.252631578947366,11.183529411764708,11.017391304347827,10.798
11,11.313,9.888125,10.595714285714287,10.172727272727274,11.968148148148147,11.16
12,10.075714285714284,10.957727272727276,10.157142857142855,11.325,10.636363636363637,12.06875
13,12.025,11.251538461538463,11.271818181818183,10.6875,10.801333333333336,11.04846153846154
14,11.2,12.41933333333333,13.04,10.556538461538462,10.586111111111112,10.161333333333337
15,11.351764705882356,10.552142857142858,11.475625,11.787,12.259,10.710666666666668
16,11.363076923076921,10.349285714285717,10.016666666666666,11.743333333333334,12.172916666666666,9.532
17,12.3,10.212727272727273,11.664615384615386,12.873,13.68,9.947692307692307
18,10.615000000000002,12.159285714285714,10.671111111111113,11.314,12.595,16.63
19,10.499333333333336,8.688333333333334,11.508666666666667,10.939375000000002,10.361999999999998,10.951666666666668
20,13.619000000000002,12.642222222222225,12.797857142857142,16.180625,14.745,11.472000000000001
21,12.22272727272727,12.296,11.15375,12.158,11.18529411764706,10.703636363636363
22,11.639908216783216,13.73,12.986,9.4625,10.169000000000002,10.894000000000002
23,11.625555555555556,11.966666666666667,11.94375,12.7425,13.702666666666666,12.485714285714286
24,13.34153846153846,11.4125,11.684,12.065384615384614,10.068421052631578,11.473333333333333
25,10.830555555555556,10.764545454545452,11.95,11.306,10.37,5.58
26,10.365555555555554,12.816666666666665,13.928000000000004,10.766153846153848,12.150588235294121,10.813333333333334
27,10.855714285714283,13.379000000000001,12.364117647058821,13.097600000000002,11.503157894736846,10.311875
28,11.641111111111114,12.4175,11.145,16.217999999999996,12.49,12.125
29,11.62375,12.110909090909093,8.08,11.168666666666665,11.375,10.101538461538462
30,11.142499999999998,12.3075,10.618571428571428,13.292222222222223,13.695,10.527857142857142
31,10.184444444444443,9.46076923076923,9.8575,9.09,11.197777777777777,10.177499999999998
32,11.294545454545453,10.52705882352941,11.738947368421053,10.227857142857145,12.368571428571427,10.97
33,11.44,10.279999999999998,10.974444444444444,9.188,9.474210526315789,12.02
34,11.238181818181818,11.032307692307697,11.220588235294118,12.2,11.377142857142855,9.179230769230767
35,11.588235294117649,11.307272727272727,11.250909090909092,10.210909090909091,9.676666666666666,9.047857142857145
36,10.277777777777779,9.74625,9.95,11.283333333333333,10.11923076923077,10.044166666666667
37,11.4525,11.306666666666667,11.23904761904762,10.500769230769233,10.203333333333337,10.36181818181818
38,9.975714285714286,10.417857142857144,11.733333333333334,10.2375,10.549285714285713,9.145714285714286
39,11.11857142857143,10.521,9.4875,9.64090909090909,9.57,9.831875
40,8.703333333333335,10.3225,9.62,10.18,9.044285714285717,10.25
41,12.627142857142855,25.710000000000004,46.28,16.662,35.62166666666667,32.985
42,10.041428571428572,10.408,10.243,8.306999999999999,8.419166666666664,8.623999999999999
43,10.278571428571428,11.636666666666665,12.74,8.424285714285716,11.458235294117651,9.533888888888887
44,9.234375,9.208846153846151,8.975,8.836666666666664,9.925384615384617,9.685555555555556
45,8.872307692307693,10.04233333333333,7.797826086956523,9.434999999999997,8.148181818181818,9.543333333333337
46,9.652142857142858,10.49909090909091,9.301764705882348,8.375555555555557,10.772777777777776,9.610666666666663
47,9.963,9.596666666666666,9.213846153846157,9.403333333333334,9.892307692307693,8.797500000000003
48,9.62,10.159,8.87,10.5625,11.62,10.144180555555558
49,8.415000000000001,10.693333333333333,8.157499999999999,9.587333333333332,11.615,12.506666666666668
50,9.62,9.575384615384618,10.139,11.3725,10.857999999999999,9.233333333333333
51,11.197272727272727,11.24,10.89125,12.112307692307693,10.517037037037037,11.007222222222225
52,11.045714285714283,12.323333333333332,11.758461538461539,12.432,12.195714285714288,10.769166666666665
53,12.784615384615385,12.406666666666665,12.078,13.297894736842105,13.979166666666664,11.702222222222224
54,13.47125,11.133076923076926,12.457826086956521,12.192380952380953,11.783999999999995,11.4415
55,12.905833333333332,11.6628,11.018333333333333,11.133076923076922,12.963000000000005,12.3575
56,10.695384615384617,12.47,14.004999999999995,12.654166666666667,12.48,11.8275
57,11.422352941176472,14.24,12.107142857142858,10.777692307692305,10.71125,13.151578947368426
58,12.344000000000001,11.344166666666665,11.194285714285712,11.473846153846154,11.98739130434783,12.133461538461535
59,11.02714285714286,10.838333333333333,10.074999999999998,10.240000000000002,10.078235294117649,10.695789473684208
60,9.711428571428572,11.18611111111111,11.194736842105264,11.501875,11.605999999999998,11.6765
61,12.308125,11.429545454545453,11.970434782608695,12.107777777777779,12.189473684210524,10.68818181818182
62,13.255714285714287,10.835625000000002,11.337777777777779,10.14722222222222,11.89,14.839999999999998
63,10.44,10.655,12.098260869565218,11.932916666666666,12.4004,12.150000000000002
64,11.898095238095241,11.789090909090907,11.539444444444447,13.624117647058823,10.934285714285718,10.136
65,11.446818181818182,11.343636363636366,11.942608695652176,11.517777777777773,11.450400000000002,11.792105263157893
66,11.287692307692305,12.331363636363635,10.475625000000004,11.704999999999998,11.7215,11.525263157894738
67,12.007600000000002,12.506333333333332,11.15681818181818,11.603333333333332,10.858387096774194,12.9516
68,11.982608695652173,11.803846153846154,12.88,12.331249999999995,13.407368421052633,13.100344827586206
69,15.135294117647062,17.7125,16.449230769230766,18.473529411764698,15.321764705882352,12.887142857142852
70,12.202,13.930625,11.876315789473686,11.672857142857143,12.392692307692304,12.375000000000005
71,12.44230769230769,11.8625,12.774117647058823,12.12,12.501428571428573,11.334
72,11.318666666666665,16.715714285714284,13.177368421052632,10.625454545454547,11.732916666666664,13.541666666666664
73,14.018636363636364,13.401363636363639,13.760588235294113,12.2475,11.741600000000005,11.536842105263155
74,11.144565217391307,10.756666666666668,10.656451612903227,11.772500000000004,12.21391304347826,12.828333333333335
75,11.313142857142859,11.173333333333336,11.29483870967742,11.446206896551724,11.29931818181818,12.0284375
76,10.722758620689657,11.560000000000002,11.414137931034482,11.832499999999998,10.98642857142857,11.73090909090909
77,10.877241379310343,10.344,10.482195121951221,11.072926829268294,12.180333333333335,10.93
78,10.654705882352939,11.242258064516133,11.185,11.6559375,10.815588235294118,12.721111111111114
79,11.630952380952378,10.788695652173912,12.010000000000002,12.187307692307689,11.6378125,11.57
80,10.150625,11.010769230769231,12.751428571428573,11.277419354838711,9.865789473684211,11.172941176470587
81,11.0812,10.846153846153843,11.229499999999998,10.768666666666668,11.73857142857143,10.078571428571431
82,11.8315,12.155294117647061,13.060454545454546,11.587272727272724,10.975416666666666,10.886470588235293
83,12.163,11.964375000000002,13.394736842105265,11.105,11.828,10.651428571428571
84,12.656111111111114,11.3795,11.613703703703706,11.364705882352945,11.100476190476188,10.822380952380954
85,11.344545454545456,11.804000000000002,12.351304347826087,11.205,10.446666666666667,10.997894736842103
86,12.383333333333335,11.766470588235292,12.727894736842105,12.83575,11.427083333333336,10.456153846153846
87,11.880370370370374,12.080000000000002,11.080512820512817,11.70583333333333,12.338,10.840434782608693
88,12.552380952380956,12.833142857142859,16.427,18.71444444444445,13.530909090909093,19.08285714285714
89,12.007857142857144,12.584615384615386,12.751818181818182,11.666666666666668,10.957307692307689,12.404761904761903
90,13.544444444444444,13.951111111111109,11.429523809523811,12.8275,11.781666666666665,10.647083333333333
